"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
25-187,,"March 20, 2025",,"Aiper Seagull Pro Cordless Robotic Pool Vacuum Cleaners Recalled Due to Burn and Fire Hazards; Distributed by Shenzhen Aiper Intelligent Co.","Aiper Seagull Pro ZT6001 cordless robotic pool cleaners","This recall involves Aiper Seagull Pro cordless robotic pool cleaners&nbsp;with model number ZT6001. The recalled pool vacuum cleaner weighs approximately 24 pounds and measures about 19.5 x&nbsp;18.5&nbsp;x&nbsp;15 inches. The “Aiper” brand name is printed on the top/front of the dark gray pool vacuum cleaners.&nbsp;The model name and the serial number, which begins with S/N “61”, are printed on the label on the bottom side of the pool vacuum.","The recalled pool vacuum cleaner has a large current adapter that can overheat, posing burn and fire hazards.",,,Replace,"About 32,660 (In addition, about 2,530 were sold in Canada)","The firm has received 19 reports of the recalled pool vacuums melting, smoking or catching on fire while charging causing five incidents of property damage. No injuries have been reported.","Consumers should immediately stop using the recalled pool vacuums and contact Aiper to receive a free replacement Aiper Scuba S1 robotic pool cleaner. Aiper will provide a free return label for consumers to send the recalled product back to Aiper. Within&nbsp;15&nbsp;days of receiving the recalled Seagull Pro, Aiper will ship the replacement product. Aiper is contacting all known purchasers directly.&nbsp;","Sold At","Best Buy, Home Depot, Lowe's and Walmart stores nationwide, and online at www.aiper.com, Amazon.com, Bestbuy.com, HomeDepot.com, Lowes.com and Walmart.com from March 2023 through May 2024 for between $700 and $900.",,"Dongguan Yuanhong Intelligent Technology Co. Ltd., of China","Shenzhen Aiper Intelligent Co. Ltd., of China",China,,
25-179,,"March 13, 2025",,"Meijer Recalls Konwin Desktop Heaters Due to Fire and Burn Hazards","Konwin Desktop Heaters","The recalled Konwin branded desktop heaters have model number BHN2133. The heater has a white plastic frame with a black fan and black grill covers. The heater measures about 12 inches high and about 10 inches wide. “Konwin” and the model number are printed on a label on the bottom of the heater.","The heater’s fan can fail to turn on and cause the unit to overheat and ignite, posing fire and burn hazards.",,,Refund,"About 6,050","The firm received eight reports of fans burning and melting. No injuries have been reported. ","Consumers should immediately stop using the recalled desktop heaters and return them to any Meijer store for a full refund through the original form of payment.","Sold Exclusively At","Meijer stores in Michigan, Ohio, Indiana, Illinois, Wisconsin and Kentucky from September 2024 through January 2025 for between $25 and $40.","Meijer Distribution Inc., of Grand Rapids, Michigan",,,China,,
25-173,,"March 06, 2025",,"Taylor Water Technologies Recalls Phosphate Reagent Bottles Sold with Test Kits Due to Risk of Severe Chemical Burns; Violation of Federal Regulation for Child-Resistant Packaging","Phosphate Reagent #1 Bottles sold within the Taylor Phosphate Test Kits","This recall involves the replacement reagent #1 bottles sold with Taylor Phosphate Test Kits #K-1106 and also sold separately. The kits are used to test the level of phosphate in water for pools, spas and aquariums. The water testing kits are labeled with the brand name “Taylor,” the kit name “Phosphate Test” and part number “K-1106.” The bottle in the kit that contains sulfuric acid is labeled with the brand name “Taylor,” product name “Phosphate Reagent #1,” part number “R-0980” and “A Size: 22 mL (.75 oz).” The replacement reagent bottle that is sold separately has the same label. Phosphate Reagent #1 has a shelf-life of 24 months.&nbsp;&nbsp;","The recalled Taylor Water Technologies reagent bottles sold with test kits contain sulfuric acid, which must be in child-resistant packaging, as required by the Poison Prevention Packaging Act (PPPA). The packaging for the bottle with sulfuric acid is not child resistant, posing a risk of chemical burns to the skin or eyes and internal corrosive burns, if ingested.",,,Replace,"About 10,000","None reported","Consumers should stop using the recalled Phosphate Reagent #1 bottles immediately, place them in a safe and secure location away from the reach of children and contact Taylor Water Technologies for information on how to properly dispose of the recalled bottle and obtain a free replacement bottle. Only unexpired Phosphate Reagent #1 bottles are included in this recall and eligible for the free replacement. Taylor Water Technologies is contacting all known purchasers directly.","Sold At","Online at www.taylortechnologies.com and other websites and in pool and aquarium stores nationwide from August 2022 through August 2024 for about $13 for the reagent bottles and $56 for the kits that include the reagent bottles.",,"Taylor Water Technologies LLC, of Sparks, Maryland",,"United States",,
25-159,,"February 27, 2025",,"Goal Zero Recalls Solar Series Combiner Cables for Solar Panels Due to Fire Hazard","Goal Zero Solar Series Combiner Cables for Solar Panels","This recall involves model number 98715 Goal Zero 4x HPP to 1x HPP+ Solar Series Combiner, a cable for chaining multiple solar panels in series into one output for charging a battery. The combiner cable is a black plastic cable with four high power port (HPP) connectors on one end and one HPP on the other end. The portable panels fold out and are set up by consumers. They are designed for camping and other applications.&nbsp;","The recalled combiner cables can malfunction when used with Nomad-series solar panels, posing a fire hazard.",,,Refund,"About 530","The firm has received two reports of fires involving property damage. No injuries have been reported.","Consumers should immediately stop using the recalled products and contact Goal Zero to receive a refund of the purchase price in the original form of payment for the recalled Series Combiners. Consumers should register for a refund on the firm’s website and then discard the recalled product in the trash in accordance with any local and state ordinances.&nbsp;","Sold At","Online at www.goalzero.com and other websites from October 2023 through September 2024 for about $70 when sold separately and when sold as part of a kit.&nbsp;&nbsp;","Goal Zero LLC, of Draper, Utah",,,China,,
25-157,,"February 27, 2025",,"Triangle Tube Recalls Prestige and Aerco Esteem Gas Boilers Due to Carbon Monoxide (CO) Poisoning Hazard; Two Deaths Reported","Prestige Solo, Prestige Excellence, and Aerco Esteem condensing gas boilers","Washington, D.C.&nbsp;- The U.S. Consumer Product Safety Commission (CPSC) and Triangle Tube are announcing the recall of Prestige Solo, Prestige Excellence, and Aerco Esteem condensing gas boilers. The boilers can release carbon monoxide (CO) due to delayed ignitions or component damage, posing a serious risk of injury and death.&nbsp;Triangle Tube has received two reports of death due to CO poisoning associated with the recalled boilers. In 2015, a 47-year-old woman died from CO poisoning associated with a Prestige Solo 175 boiler, and in 2016, an 85-year-old man died from CO poisoning associated with a Prestige SOLO TriMax 175 boiler following a repair.Triangle Tube has also received 25 reports of CO leaks from the recalled boilers.Since 2011, approximately 60,000 of the boilers were sold in the United States and about 7,500 of the boilers were sold in Canada.&nbsp;The recalled Prestige Solo, Prestige Excellence, and Aerco Esteem boilers are wall-hung condensing gas boilers housed in a white metal box. “Prestige” is printed on the white front panel of the recalled Prestige Solo and Prestige Excellence boilers. “Aerco” is printed on the front of the recalled Esteem boilers. Please visit the Triangle Tube recall website for directions on identifying if you have a recalled boiler by serial number, which can be located either on the Boiler Rating Label located on the white front panel, on a panel on the right hand side of the boiler, or behind the boiler front door. The following models and serial number ranges are included in this recall.&nbsp;Product NameItem CodeProduct DescriptionSerial Number Range StartSerial Number Range EndDate of ManufacturePrestige Solo - PAPA110Prestige Solo PA SeriesPA044936PA147874Dec 2015 - Apr 2019PA155Prestige Solo PA SeriesPA045337PA147522PA175Prestige Solo PA SeriesPA044728PA148532PA250Prestige Solo PA SeriesPA044768PA149487PA299Prestige Solo PA SeriesPA045398PA146746PA399Prestige Solo PA SeriesPA045420PA148752PA80Prestige Solo PA SeriesPA044058PA139939Prestige Solo PTPT110Prestige Solo PT SeriesPT0000110PT0053558Dec 2011 - Dec 2015PT110Prestige Solo PT SeriesPTA002845PTA037637PT110LPPrestige Solo PT SeriesPT0000928PT0053557PT110LPPrestige Solo PT SeriesPTA002645PTA002764PT175Prestige Solo PT SeriesPT0002849PT0053776PT175Prestige Solo PT SeriesPTA003087PTA037557PT250Prestige Solo PT SeriesPT0002588PT0053319PT250Prestige Solo PT SeriesPTA003207PTA037467PT399Prestige Solo PT SeriesPT0005962PT0052417PT399Prestige Solo PT SeriesPTA003388PTA037377PT399HPPrestige Solo PT SeriesPT0010893PT0052394PT399HPPrestige Solo PT SeriesPTA003496PTA097961PT60Prestige Solo PT SeriesPT0002188PT0051954PT60Prestige Solo PT SeriesPTA002810PTA008253Prestige Excellence - PTEPTE110LPPrestige Excellence PTPT0001588PT0053690Dec 2011 - Dec 2015PTE110LPPrestige Excellence PTEPTE030446PTE030479PTE110Prestige ExcellencePT000568PT0053624PTE110Prestige Excellence PTEAPTA002889PTA003086PTE110Prestige Excellence PTEPTE049177PTE049177Prestige Excellence - PEAPEA110Prestige Excellence PEAPEA078169PEA143958Dec 2015 - Apr 2019Aerco EsteemPT399ESAerco EsteemAE1100AE1236Dec 2011 - Dec 2015PT399HPAerco EsteemAE1237AE1239The boilers were manufactured by Burnsen SA, of Belgium, from December 2011 through April 2019 and were sold by wholesale distributors and installed by independent contractors nationwide for between $3,400 and $9,700.The boilers were imported by Triangle Tube/Phase III Co. Inc., of West Deptford, New Jersey, and manufactured in Belgium.","The boilers can release carbon monoxide (CO) due to delayed ignitions or component damage, posing a risk of serious injury or death.&nbsp;",,,"No Remedy Available","Approximately 60,000 (In addition, about 7,500 were sold in Canada)","Triangle Tube has received two reports of death due to CO poisoning associated with the recalled boilers. In 2015, a 47-year-old woman died from CO poisoning associated with a Prestige Solo 175 boiler, and in 2016, an 85-year-old man died from CO poisoning associated with a Prestige SOLO TriMax 175 boiler, following a repair.Triangle Tube has also received 25 reports of CO leaks from the recalled boilers.","Triangle Tube is no longer in business, and the remedy is no longer available to consumers who have not already registered to receive it.","Sold At","The boilers were manufactured by Burnsen SA, of Belgium, from December 2011 through April 2019 and were sold by wholesale distributors and installed by independent contractors nationwide for between $3,400 and $9,700.","Triangle Tube/Phase III Co. Inc., of West Deptford, New Jersey","Burnsen SA, of Belgium",,Belgium,,
25-093,,"January 16, 2025",,"Vornado Air Recalls VH2 Whole Room Heaters Due to Electric Shock and Fire Hazards; Sold Exclusively on Amazon.com","VH2 Whole Room Heaters","The recall involves Vornado VH2 Whole Room Heaters with a “JUL24” or “AUG24” date code and “TYPE VH2” printed on the silver rating label on the underside of the heater. The heaters are off white and have thermostatic temperature control, automatic or&nbsp;continuous fan operation and two heat settings. “Vornado” with a red “V” behind it is printed on the front of the unit. Only units with a “JUL24” or “AUG24” date code are included in this recall.&nbsp;","The power cord can partially detach from the heater enclosure, which can lead to cord damage over time, posing electric shock and fire hazards.",,,Replace,"About 7,780","None reported","Consumers should immediately stop using the recalled heaters and contact Vornado to confirm that their product is part of the recall and receive instructions on how to receive a free replacement heater.","Sold At","Online at Amazon.com from August 2024 through October 2024 for about $90.",,"Vornado Air LLC, of Andover, Kansas",,"United States",,
25-095,,"January 16, 2025",,"Three61 Recalls Samurai Mini Smoke Alarms Due to Failure to Alert Consumers to a Fire; Sold Exclusively by HSN","Samurai Mini Smoke Alarms","This recall involves Samurai-branded mini smoke alarms, model number SM1. The white and silver plastic smoke alarms measure about 2.5 by 2.5 by 2.5 inches. They were sold in packs of two or three alarms and came with lithium-ion batteries, adhesive stickers, screws, mounting plates and an instruction manual. “Smoke” appears on the front of the alarm below a button and “installed on” on the back. The model number is located on the product packaging.","The smoke alarms can malfunction and fail to alert consumers of a fire, posing a risk of smoke inhalation or death. Smoke sensitivity tests performed on the alarms by CPSC found that one of the detectors that was tested failed to alert when exposed to pre-determined concentrations of smoke.",,,Replace,"About 328,000","Three61 has received eight reports of the alarms failing to activate in the presence of smoke. No injuries have been reported.","Consumers should immediately contact Three61 for a free replacement alarm, including shipping. To register, consumers must write “Recalled” with a permanent marker on the smoke alarm and submit a photo of the marked product to the recall website at&nbsp;www.samuraibrands.com/recall. Once registered, the firm will immediately ship the replacement alarm. Consumers should keep the recalled smoke alarms installed until receiving the replacement alarm. Consumers should install the replacement alarms immediately upon receiving them. Three61 is contacting all known purchasers directly.Note: Recalled lithium-ion batteries should be disposed of in accordance with any local and state ordinances, following the procedures established by your municipal recycling center for damaged/defective/recalled lithium batteries, because these potentially hazardous batteries must be handled differently than other batteries. Do not throw this recalled battery in the trash. Do not deposit this recalled battery in used battery recycling boxes found at various retail and home improvement stores.","Sold At","Through HSN nationwide and online at HSN.com from July 2020 through November 2024 for between $40 and $50, depending on the amount purchased.","Three61 LLC, of Palm Harbor, Florida",,,China,,
25-060,,"December 05, 2024",,"Academy Sports + Outdoors Recalls Redfield 12- and 18-Gun Fireproof Safes Due to Serious Injury Hazard and Risk of Death","Redfield 12- and 18-Gun Fireproof Safes","This recall involves Academy Sports + Outdoors Redfield 12-Gun and 18-Gun Fireproof Safes. The 12-Gun Fireproof Safe has the model number 179498 and the 18-Gun Fireproof Safe has the model number 179499. “Redfield” is printed on the front door above the number pad. The model name and serial number are located on a red label at the bottom right corner of the safe door. The dark gray steel safes are used to store firearms and valuables. The 12-gun safe measures 53 inches high by 15 inches wide by 16 inches deep, and the 18-gun safe measures 55 inches high by 18 inches wide by 18 inches deep.ModelAffected Serial NumbersRedfield 12-Gun Fireproof SafeG02BXXXXXXXXXXG03BXXXXXXXXXXRedfield 18-Gun Fireproof SafeG10AXXXXXXXXXXG11AXXXXXXXXXXG12AXXXXXXXXXXG01BXXXXXXXXXXG02BXXXXXXXXXXG03BXXXXXXXXXX &nbsp;&nbsp;","The mechanical internal locking plates can fail to align and allow unauthorized users to open the gun safes, posing a serious injury hazard and risk of death.",,,"Refund, Replace","About 6,100","None reported","Consumers should immediately stop using the Redfield 12- and 18-Gun Fireproof Safes and return them to any Academy Sports + Outdoors store for a free replacement or a refund. Consumers can also contact Academy’s Customer Care to arrange for a replacement or refund.","Sold At","Academy stores and online at academy.com from February 2024 through August 2024 for between $350 and $600.","Academy Ltd., d/b/a Academy Sports + Outdoors, of Katy, Texas",,,Vietnam,,
25-045,,"November 14, 2024",,"New Cosmos USA Recalls Combination Natural Gas and Carbon Monoxide Alarms Due to Failure to Alert Consumers to the Presence of Natural Gas and to the Risk of Carbon Monoxide Poisoning","DeNova Detect Brand Combination Natural Gas and Carbon Monoxide Alarms","This recall involves the DeNova Detect brand combination natural gas and carbon monoxide alarms with model number DD622NCV. DeNova Detect, Natural Gas + Carbon Monoxide are printed on the front of the alarm. The model number is on the top side of the alarm. The serial number is on the right side of the alarm.","After alerting consumers to the presence of natural gas or carbon monoxide, the recalled alarm can go into sleep mode when the alert lasts less than four minutes. During this time, the alarms can fail to detect and alert consumers to a new incidence of natural gas or carbon monoxide, posing a risk of carbon monoxide poisoning.",,,Replace,"About 26,360","None reported","Consumers should immediately register online at&nbsp;www.denovadetect.com/safetynotice-dd622 to receive a prepaid shipping package and replacement alarm.&nbsp;Consumers should continue using the recalled alarms until they install the replacement alarms. Once they receive the replacement alarm, consumers should ship the recalled alarm back in the provided prepaid shipping package.Consumers can review&nbsp;Protect Your Family from Carbon Monoxide Poisoning | CPSC.gov&nbsp;for more information about preventing carbon monoxide poisoning.","Sold At","Lowe’s stores nationwide and online at Amazon.com, Lowes.com and Denovadetect.com from December 2023 through July 2024 for between $90 and $102.",,,"New Cosmos USA Inc., of Lisle, Illinois",Japan,,
25-036,,"November 07, 2024",,"GoveeLife and Govee Smart Electric Space Heaters Recalled Due to Fire and Burn Hazards; Imported by Govee","GoveeLife and Govee Smart Electric Space Heaters","This recall involves GoveeLife and Govee smart electric space heaters with Model Numbers H7130 (including the H7130101 variation), H7131, H7132, H7133, H7134, and H7135. “GoveeLife” or “Govee” is printed on the front or side of each unit. The space heaters were sold in black and white and measure from 9 inches to 26 inches in height, depending on the model. The model number is located on the manufacturer’s label on the underside of each unit.","The smart electric space heaters can overheat, posing fire and burn hazards.&nbsp;Testing determined the smart electric space heaters do not comply with the voluntary industry safety standard, UL 1278, posing an overheating and fire risk from wireless control features.",,,Refund,"About 512,500 (In addition, about 48,600 in Canada)","The firms have received 113 reports of overheating, including seven reports of fires and one report of a minor burn injury.","Consumers should immediately stop using the recalled electric space heaters and contact the brands for a refund. Unplug the electric space heater, cut the power cord, and send an image of the destroyed electric space heater, the manufacturer’s label and SN Code on the bottom or side of the unit to GoveeLife or Govee through the link&nbsp;https://recall.goveelife.com/heater-recall.&nbsp; Consumers who do not have the original order number will receive a refund ranging from $31.80 to $106.63, depending on the model purchased.&nbsp; For consumers who do have the original order number, they will receive a full refund of the purchase price.&nbsp; Consumers can find the order number in their purchase records on online sales channels. They can also contact&nbsp;heatersupport@goveelife.com if they have problems finding the order number.","Sold At","Online at Amazon.com, https://us.govee.com, the Govee Home App and TikTok Shop from September 2021 through September 2024 for between $30 and $150.","Govee Moments Trading Limited, of China and Govee Moments Limited, of China",,,China,,
24-371,,"September 19, 2024",,"Caframo Cabinet Heaters Recalled Due to Electrocution Hazard; Manufactured by Caframo Limited","Cabinet Heaters","This recall involves model 9421 Cabinet Heaters, primarily intended for keeping cabinets and parking ticket dispensers warm. The cabinet heater has a black painted steel enclosure and measures 5-3/4 inches wide by 9 inches long by 3-1/3 inches high. A serial plate, an on/off switch, and a label with “Model 9421” are located on the top of the heater, near the power cord.","The crimp holding a wire in place in the cabinet heater is not properly finished and can result in the wire detaching, posing an electrocution hazard.",,,"Replace, Repair","About 2,140 (In addition, 200 units were sold in Canada)","None reported","Consumers should immediately stop using the recalled cabinet heaters, unplug the unit, and contact Caframo Limited for instructions on how to receive a free repair or replacement unit.&nbsp;Caframo will provide a pre-paid shipping label for consumers to return the product to Caframo for repair. If the product cannot be repaired, Caframo will mail the consumer a replacement. Caframo is contacting all known purchasers directly.","Sold At","Graybar Electric Co., of St Louis,&nbsp; Missouri; Keystone Automotive Operations Inc., of Exeter,&nbsp; Pennsylvania; Hamilton Manufacturing Corp., of Holland, Ohio; and Controlled Access of the Midwest, of Pleasant Hill, Iowa, and online at comfortsolutions.caframobrands.com and Amazon.com from October 2023 through May 2024 for about $150.",,"Caframo Limited, of Canada",,Canada,,
24-360,,"September 12, 2024",,"Glen Dimplex Americas Recalls Cadet Apex72 Electric Heaters Due to Fire Hazard","Cadet-branded Apex72 Electric Heaters","This recall involves Glen Dimplex Americas’ Cadet-branded Apex72 high wall electric heaters between 1200 and 1600 Watts. The fan-forced heaters have a white dust cover and are installed into walls a minimum of six feet off the ground. “Cadet,” the model number, and the manufacturing date in DD-MM-YY format appear on the rating label visible through the bottom of the air outlet grill. The following models and manufacturing dates are included in this recall:&nbsp;Models Manufacturing Dates HW128&nbsp;01-Mar-21 through 29-Feb-24&nbsp;HW132&nbsp;01-Mar-21 through 29-Feb-24&nbsp;HW151&nbsp;01-Mar-21 through 29-Feb-24&nbsp;HW162&nbsp;any date older than 01-Mar-24&nbsp;HW162BP5&nbsp;any date older than 01-Mar-24&nbsp;HW168&nbsp;any date older than 01-Mar-24&nbsp;HW168BP5&nbsp;any date older than 01-Mar-24&nbsp;","The fan can malfunction and fail to turn on causing the unit to overheat and ignite internally, posing a fire hazard.",,,Replace,"About 12,900","The firm has received one report of a heater fan malfunctioning and causing the unit to ignite. No injuries have been reported.","Consumers should immediately stop using the recalled heaters, and contact Glen Dimplex for information on the free heater replacement and installation of the new heater at no cost to the consumer. Glen Dimplex Americas is working with apartment complexes and other living facilities directly to replace the recalled heaters and install replacements. For consumers who purchased and installed the recalled heater independently, Glen Dimplex Americas will provide for the installation of the replacement heater by a qualified technician at no cost to the consumer.","Sold At","Platt, Crescent Electric, CED and other electrical distributors nationwide from February 2014 through February 2024 for about $190.",,"Glen Dimplex Americas Company., of Vancouver, Washington",,"United States",,
24-359,,"September 12, 2024",,"About 866,000 AirJet and HydroJet Spa Pumps Recalled Due to Fire Hazard; One Death Reported; Manufactured by Bestway and Sold with SaluSpa, Coleman, and Hydro-Force Spa Liners","AirJet and HydroJet Spa Pumps","Washington, D.C.&nbsp;–&nbsp;The U.S. Consumer Product Safety Commission (CPSC) and Bestway (Hong Kong) International Ltd., of China, are announcing the recall of about&nbsp;866,000 AirJet and HydroJet Spa Pumps. The recalled spa pumps can overheat causing the plastic housing to ignite, posing a fire hazard. &nbsp;CPSC is aware of at least three fires reportedly involving the spa pumps, including one house fire that occurred in January 2024 in Kansas City, Missouri which resulted in a fatality and one additional fire that resulted in significant property damage. No additional injuries have been reported. There are seven additional incidents reportedly involving the spa pumps, which are currently under investigation. At this time no injuries have been reported with these additional incidents.Consumers should immediately stop using the recalled spa pumps and contact Bestway to receive a free replacement spa pump or a refund of $100 for AirJet spa pumps or $189 for HydroJet spa pumps.The spa pumps could have been sold separately, or in a package with an inflatable spa liner in different colors, styles, and inflatable spa sizes.&nbsp;The inflatable spa liners packaged with the pumps are sold under the brand names SaluSpa, Coleman, and Hydro-Force, which are printed on the side of the liner. This recall only includes AirJet and HydroJet Spa Pump model numbers P05332, P05339, P05711, P05807, P07000, P07001, P05511, P07034, and P07572. “Bestway” and the model number are printed on the label on the side or back of the spa pump.&nbsp;The recalled spa pumps were sold together with spa liners online at Bestway USA, Amazon, Costco, Walmart, Sam’s Club, QVC, RuralKing and Spreetail and at other stores nationwide from May 2021 through May 2024 for between $400 and $790.&nbsp;They were manufactured in China by Bestway (Hong Kong) International Ltd.","The recalled AirJet and HydroJet spa pumps can overheat causing the plastic housing to ignite, posing a fire hazard.",,,"Refund, Replace","About 866,000","CPSC is aware of at least three fires reportedly involving the spa pumps, including one house fire that occurred in January 2024 in Kansas City, Missouri, which resulted in a fatality, and one additional fire that resulted in significant property damage. No additional injuries have been reported. There are seven additional incidents reportedly involving the spa pumps, which are currently under investigation. At this time no injuries have been reported with these additional incidents.","Consumers should immediately stop using the recalled spa pumps, and contact Bestway to receive a free replacement spa pump or a refund of $100 for AirJet spa pumps, or $189 for HydroJet spa pumps.&nbsp;","Sold At","The recalled spa pumps were sold together with spa liners online at Bestway USA, Amazon, Costco, Walmart, Sam’s Club, QVC, RuralKing and Spreetail, and at other stores nationwide from May 2021 through May 2024 for between $400 and $790.",,"Bestway (Hong Kong) International Ltd., of China",,China,,
24-350,,"August 29, 2024",,"HALO 1000 Portable Power Stations Recalled Due to Serious Fire and Burn Hazards; One Death Reported; Imported by ZAGG; Sold by ACG, QVC and ZAGG","HALO 1000 Portable Power Stations","Washington, D.C. --&nbsp;The U.S. Consumer Product Safety Commission (CPSC) is announcing the recall of HALO 1000 Portable Power Stations sold by ZAGG Inc. (ZAGG), of Midvale, Utah, Alliance Consumer Group (ACG), of Roanoke, Texas, and retailer QVC Inc., of West Chester, Pennsylvania. A 79-year-old man in Bradenton, Florida died from smoke inhalation from a fire involving the recalled portable power station in his home in June 2022.In addition to the death, the firms have collectively received four reports of fires involving the HALO 1000 Portable Power Station, including two reports of smoke inhalation one of which included burn injuries.&nbsp;ZAGG, ACG and retailer QVC sold about 5,740 units of the portable power stations from&nbsp;October 2021 through March 2022 for between $1,000 and $1,300.&nbsp;The portable power stations are high-capacity lithium-ion battery power banks with three USB-A charge ports, a USB-C fast charge port, three AC outputs, two DC outputs, a DC socket, an LCD display, a built-in flood light, and a collapsible handle. The following HALO&nbsp;1000 Portable Power Stations are included in this recall:&nbsp;Product Description/ColorModel NumberSKUUPCStone GrayPS-1000801108111840056145528CarbonPS-1000801108112840056145535Desert SandPS-1000801108113840056145542Midnight BluePS-1000801108114840056145559Woodland GreenPS-1000801108115840056145566The model number, SKU number and UPC are located on the bottom of the product. Units sold by QVC subject to the recall were sold under QVC item number E235474.Consumers are urged to stop using the portable power stations immediately, cut the power cord, and contact the firm for a free replacement. &nbsp;Note: Recalled lithium-ion batteries should be disposed of in accordance with any local and state ordinances, following the procedures established by your municipal recycling center for damaged/defective/recalled lithium batteries, because these potentially hazardous batteries must be handled differently than other batteries. Do not throw this recalled battery in the trash. Do not deposit this recalled battery in used battery recycling boxes found at various retail and home improvement stores.The portable power stations were imported by ZAGG and manufactured by&nbsp;Shenzhen DBK Electronics Co. Ltd.,&nbsp;of China.CPSC urges consumers to report any related incidents to the agency at&nbsp;www.SaferProducts.gov.","The lithium-ion batteries in the HALO 1000 Portable Power Station can overheat, posing fire and burn hazards that can lead to serious injury or death.",,,Replace,"About 5,740","A 79-year-old man in Bradenton, Florida died from smoke inhalation from a fire involving the recalled portable power station in his home in June 2022.In addition to the death, the firms have collectively received four reports of fires involving the HALO 1000 Portable Power Station, including two reports of smoke inhalation, one of which included burn injuries.","Consumers should immediately stop using the portable power stations, and contact the HALO Recall hotline for a free replacement portable power station.","Sold At","ZAGG, ACG and retailer QVC sold about 5,740 units of the portable power stations from October 2021 through March 2022 for between $1,000 and $1,300.","ZAGG Inc. (ZAGG), of Midvale, Utah","Shenzhen DBK Electronics Co. Ltd.,&nbsp;of China",,China,,
24-346,,"August 22, 2024",,"Siemens Industry Recalls SolarReady™ Meter Combos Due to Fire Hazard","Siemens SolarReady Meter Combos","This recall involves SolarReady Meter Combos with catalog numbers MC2442S1200SC and MC2442S1200FC, manufactured from August 2021 through August 2022. The catalog number and date stamp are located on a label on the inside of the front panel of the solar meter.&nbsp;This product serves as the connection point between the utility power supply, a rooftop solar system, and the main electrical panel serving a home. Depending on the installation, the panel within this product could contain the branch breaker circuits (breaker box) for the entire home or part of the home. This panel also contains the main breaker service disconnect for the whole home’s power.","An interior connection in the recalled Siemens SolarReady Meter Combos can overheat, posing a fire hazard.",,,"Replace, Repair","About 3,910","The firm has received eight reports of overheating, including one report of a localized fire. No injuries have been reported.","Contact Siemens to determine if your SolarReady Meter Combo is included in this recall. Siemens will arrange for an on-site inspection, and repair or replacement of recalled meter combos by a licensed contractor at no cost to the consumer.&nbsp;Siemens is contacting distributors directly.","Sold At","Electrical distributors nationwide from August 2021 through April 2024 for between about $640 and $990, depending on the model.","Siemens Industry Inc., of Alpharetta, Georgia",,,Mexico,,
24-315,,"July 25, 2024",,"Ophanie Area Rugs Recalled Due to Fire Hazard; Violation of Federal Flammability Regulations; Sold Exclusively on Amazon.com by Ophanie","Ophanie Large Pink Area Rugs","This recall involves Ophanie large fluffy/shag area rugs. The rectangular rugs are pink and were sold in two sizes: 5 feet x 8 feet and 6 feet x 9 feet. “Ultra Soft Fluffy Area Rugs”, the letter “T”, “100% Polyester”, “High-density Sponge”, “PVC Anti-slip Dots” and usage instructions are printed on a label on the side of the product.","The recalled area rugs violate the mandatory federal flammability regulations for carpets and rugs, posing a fire hazard.",,,Refund,"About 5,200","The firm has received one report of a fire. No injuries have been reported.","Consumers should stop using the recalled rugs immediately and contact Ophanie for a full refund. Consumers will be asked to destroy the product by cutting it in half, and to provide proof of destruction by sending a photo of the cut product to&nbsp;recall@liyi99.com to receive a full refund. Ophanie is contacting all known purchasers directly.","Sold At","Exclusively online at Amazon.com from April 2024 through June 2024 for between $42 to $65.","Ophanie, of China",,,China,,
24-322,,"July 25, 2024",,"Torquay eTrading Recalls Essential Values Golf Grip Solvent and Golf Grip Kits Due to Risk of Poisoning; Violation of the Federal Hazardous Substances Act","Essential Values Golf Grip Solvent and Golf Grip Kits","This recall involves Essential Values Golf Grip Solvent and Essential Values Grip &amp; Rip re-gripping solution sold as a kit with 14 strips of golf tape. The bottles are labeled on the front with “GOLF GRIP SOLVENT, RE-GRIPPING SOLUTION, UNIVERSAL APPLICATION, GAIN CONSISTENCY IN YOUR GAME, QUICK DRYING, SAFE &amp; NON-TOXIC, KEEP OUT OF REACH OF CHILDREN” and on the back with safety information and instructions. The products were sold in an 8-ounce white bottle with a blue label. In the past, the products were sold as 2-pack, 4-pack, 6-pack and with 28 golf strips bundle.","The recalled cleaning product violates the Federal Hazardous Substances Act because it is deceptively labeled as “Safe and Non-Toxic” and lacks the required cautionary statements for petroleum distillates, posing a risk of poisoning to consumers.",,,Label,"About 26,000 (In addition, about 3,400 were sold in Canada)","None reported.","Consumers should immediately stop using the recalled Golf Grip Solvent and/or Golf Grip Kits, and contact Torquay eTrading for information on how to obtain a free corrected label to put on the bottle. Torquay eTrading, Amazon, eBay and Walmart are contacting all known purchasers directly.","Sold Online At","Amazon.com, eBay.com, Walmart.com and www.essentialvalues.com from December 2017 through May 2024 for about $9, and the model sold with a golf grip tape for about $13.",,,"Torquay eTrading LLC (dba Essential Values), of New York (formerly sold by Mocer LLC and Bright Ventures LLC)","United States",,
