"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
25-094,,"January 16, 2025",,"HallyBee Farmhouse Dressers Recalled Due Tip-Over and Entrapment Hazards; Violation of Federal Regulation for Clothing Storage Units; Sold Exclusively on Amazon.com by YKHallyBee","HallyBee Farmhouse 5-Drawer Dressers","This recall involves HallyBee&nbsp;Farmhouse 5-Drawer Dressers. The dressers were sold in two colors: light and dark rustic oak. They measure about 31 inches wide by 16 inches long by 48 inches tall.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers do not comply with the performance requirements of the STURDY Act.",,,Refund,"About 122","None reported","Consumers should immediately stop using the recalled HallyBee&nbsp;Farmhouse 5-Drawer Dressers, if they are not properly anchored to a wall, and place them in an area that children cannot access. With a permanent marker, write the word ""recalled"" on the top and all sides of the dresser. Contact YKHallyBee for instructions to receive a full refund and submit a photo of disposing of the product to the firm at&nbsp;yueke113@163.com.","Sold Exclusively At","Online at Amazon.com from September 2023 through October 2024 for about $210.",,,,China,Retailer:,"YKHallyBee, of China"
25-091,,"January 16, 2025",,"Northern Tool + Equipment Recalls Adjustable Swivel Shop Stools with Backrests Due to Fall Hazard","Northern Tool + Equipment Adjustable Swivel Shop Stools with Backrests","This recall involves Northern Tool + Equipment Adjustable Swivel Shop Stools with Backrests. The “NT” logo is on the seat of the recalled shop stool. “Model No. 20230” and “Intradin Co., Ltd.” are printed on separate labels located underneath the stool’s seat. Only stools manufactured by Intradin Co. Ltd. are included in this recall.&nbsp;","The welded connection point between the seat base and the stool post can break, presenting a fall hazard.",,,Replace,"About 51,770 (In addition, 34 sold in Canada)","Northern Tool + Equipment has received reports of 271 incidents related to the recalled stools, including 18 reports of injuries from falls, and 20 reports of falls without injury.","Consumers should immediately stop using the recalled stools and contact Northern Tool + Equipment to receive a free replacement stool by completing the form at&nbsp;https://www.northerntool.com/recall-details-20230. The stool should be disposed of in accordance with any local and state laws.&nbsp;","Sold At","Northern Tool + Equipment stores nationwide and online at NorthernTool.com, Walmart.com, Amazon.com and Ebay.com from September 2020 through June 2023 for about $80.&nbsp;","Northern Tool + Equipment Company Inc., of Burnsville, Minnesota",,,"Vietnam, China, and Taiwan",,
25-079,,"December 26, 2024",,"GIKPAL Dressers Recalled Due to Tip-Over and Entrapment Hazards; Violations of Federal Regulation for Clothing Storage Units; Sold Exclusively on Walmart.com by ONME Direct","GIKPAL 12-Drawer Dressers","This recall involves GIKPAL 12-drawer dressers with model numbers HI1437_13, HI1437_14 or HI1437_02. The dressers were sold in rustic brown, black or white wood finish with black frame, fabric drawers, and black handles. They measure about 31 inches wide by 12 inches long by 48 inches tall, and weigh about 35 lbs. The model number, “Fabric Dresser” and “Made in China” are printed on the product packaging.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate performance and warning label requirements of the STURDY Act.",,,Refund,"About 800","None reported","Consumers should immediately stop using the recalled dressers, if they are not properly anchored to a wall, and place them in an area that children cannot access. Contact ONME Direct for instructions to receive a full refund and submit a photo of the consumer disposing of the product. ONME Direct and Walmart are contacting all known purchasers directly.","Sold Exclusively Online","Walmart.com from January 2024 through November 2024 for about $91.",,"Shenzhen Leader-Union Technology Co. LTD, of China",,China,Retailer:,"ONME Direct, of China"
24-314,,"July 25, 2024",,"Grand Rapids Chair Company Recalls Wood Dining Chairs Due to Fall Hazard","Wood dining chairs","This recall involves Brooke model chairs including: all wood dining chairs in several styles, including partially and fully upholstered seats, and fully upholstered seat and back. The model numbers W520, W520-11, W520-21, W520-31, and W520-33 can be found on the original order confirmation or invoice. If not available, reference the Special Order Number (“SO#”) found on the white sticker on the underside of each chair. A list of affected special order numbers can be found at&nbsp;www.grandrapidschair.com/customer-service/product-safety-recall-brooke/.","The recalled chairs can shift, break or collapse, posing a fall hazard to consumers.",,,Repair,"About 5,670","The firm has received three reports report of the chair breaking. No injuries have been reported.","Consumers should immediately stop using the recalled wood dining chairs and contact Grand Rapids Chair Company for a free repair, by Grand Rapids Chair Company personnel at the consumer’s location.","Sold At","Made to order via special orders from January 2020 through June 2024 for between $450 and $1,015.",,"Grand Rapids Chair Company, of Byron Center, Michigan",,"United States",,
24-297,,"July 11, 2024",,"Ross Stores Recalls Armchairs Due to Fall and Injury Hazards","Metal-framed Armchairs","This recall involves wicker-style armchairs with plastic cross weave on the seat, back and sides, and dark metal frames. The recalled armchairs were sold in green/white color combination (SKU number 400266563392) or in gray/white color combination (SKU number 400266563330), and measure about 33 inches tall, 28 inches deep, and 26 inches wide. The SKU number can be found on a sticker attached to the chair’s leg, and on a hangtag attached to the back of the chair.","The armchair’s leg can bend or break, posing fall and injury hazards.",,,Refund,"About 1,600","The firm has received five reports of the chair legs breaking; four resulting in minor injuries, including soreness and contusions.","Consumers should immediately stop using the recalled armchairs and return them to any Ross store. Consumers will receive a full refund or a $50 store credit. No purchase receipt will be required.","Sold Exclusively At","Ross stores nationwide from February 2024 through April 2024 for about $50.","Ross Procurement Inc., of Dublin, California",,,Vietnam,,
24-284,,"June 27, 2024",,"At Home Procurement Recalls Toy Trunk Storage Chests Due to Entrapment and Suffocation Hazards","Tie Dye Fur Toy Trunk Storage Chests","This recall involves Tie Dye Fur Toy Trunk Storage Chests, sold in two sizes. The large chest has dimensions of about 32-½” x 16-½” x 21”. The small chest has dimensions of about 27” x 13-½” x 16-½”. The chest is made of MDF wood board, and is covered in a multi-color tie dye patterned faux fur fabric.","The toy trunk storage chests do not contain a lid support feature or ventilation holes, posing entrapment and suffocation hazards.",,,Refund,"About 990","None reported","Consumers should immediately stop using the recalled toy storage chests, and return them to any At Home store for a full refund.","Sold At","At Home stores nationwide and online at athome.com from September 2023 through February 2024 for between $50 and $60.","At Home Procurement Inc., of Dallas, Texas",,,China,,
24-744,,"June 27, 2024",,"Dania Furniture Recalls Hayden Bookcase Due to Tip-Over and Entrapment Hazards; 4-Year-Old Child Died from Tip-Over (Recall Alert)","Hayden Bookcase","Washington, D.C. -- The U.S. Consumer Product Safety Commission (CPSC) and Dania Furniture, of Boise, Idaho, are announcing the recall of the Hayden bookcase. The recalled bookcase is unstable if it is not anchored to the wall, posing tip-over and entrapment hazards that can result in death or serious injuries to children. In August 2023, Dania Furniture received one report of a tip-over incident with an unanchored bookcase that resulted in the death of a 4-year-old child.&nbsp;Consumers should immediately stop using the recalled bookcase if it is not anchored to the wall, and place it in an area that children cannot access.About 940 of these bookcases were sold exclusively at&nbsp;Dania Furniture stores nationwide and online at&nbsp;https://daniafurniture.com/ from November 2017 through February 2024 for about $370.The recalled Hayden bookcase contains six storage cubbies, and is made of brown wood with three sliding white doors. It measures 35.5 inches in width, 16 inches in depth, and 73 inches in height. A label located on the back of each unit contains the product name and SKU number LB2225/A.The bookcases were distributed by Dania Furniture. They were manufactured in Italy.&nbsp;Consumers should immediately stop using the recalled bookcase if it is not anchored to the wall and place it in an area that children cannot access. Contact Dania Furniture to set up a free in-home installation of a tip-over restraint kit. If mounting/anchoring services cannot be completed for any reason, or if consumers would prefer a refund, Dania Furniture will provide a full refund of the purchase price of the recalled bookcase to consumers and arrange for the pickup and/or disposal of the recalled bookcase. Dania Furniture is also contacting all purchasers directly.CPSC urges consumers to report any related incidents to the agency at&nbsp;www.SaferProducts.gov.","The recalled bookcase is unstable if it is not anchored to the wall, posing tip-over and entrapment hazards that can result in death or serious injuries to children.",,,"Refund, Repair","About 940","In August 2023, Dania Furniture received one report of a tip-over incident with an unanchored bookcase that resulted in the death of a 4-year-old child. ","Consumers should immediately stop using the recalled bookcase, if it is not anchored to the wall, and place it in an area that children cannot access. Contact Dania Furniture to set up a free in-home installation of a tip-over restraint kit. If mounting/anchoring services cannot be completed for any reason, or if consumers would prefer a refund, Dania Furniture will provide a full refund of the purchase price of the recalled bookcase to consumers upon its return, and arrange for the pickup and/or disposal of the recalled bookcase. Dania Furniture is also contacting all purchasers directly.","Sold At","About 940 of these bookcases were sold exclusively at Dania Furniture stores nationwide and online at https://daniafurniture.com/ from November 2017 through February 2024 for about $370.",,,,Italy,,
24-273,,"June 20, 2024",,"Cinmar Recalls Frontgate Chaise Lounge Chairs Due to Finger Crushing and Amputation Hazards","Frontgate Resort Collection Newport Aluminum and Teak Chaises","This recall involves all Cinmar Frontgate Resort Collection Newport Aluminum Chaises (SKU 67333), sold in sets of two and in five different colors: architectural bronze, champagne silver, cobalt, matte black and matte white; and Frontgate Resort Collection Newport Teak Chaises (SKU 166218), sold in sets of two in weathered and natural finishes. The chaises are reclining outdoor lounge chairs measuring about 51 inches long and 31 inches wide, with a powder-coated aluminum or teak frame, a chaise-style seat, and a backrest made of mesh. The chaises have an adjustable backrest that reclines to four positions, from upright to fully reclined. “FRONTGATE” is printed in black lettering on a silver badge at the back of the chair.&nbsp;","When adjusting the backrest while seated, the adjustable backrest can unexpectedly descend with force, posing finger crushing and amputation hazards.",,,Repair,"About 70,000","Cinmar has received three reports of incidents involving consumers’ fingers becoming entrapped between the adjustable backrest and the chair frame, resulting in two partial finger amputation injuries, and one finger-crushing injury requiring surgery.","Consumers should immediately stop using the recalled chaise lounge chairs, and contact Cinmar for a free repair. Consumers must submit a photo of the chaise to Cinmar to receive a free repair kit, including a new backrest support bar and assembly instructions.","Sold At","Frontgate stores in Georgia, Kentucky, North Carolina, Ohio and Texas, and online at Frontgate.com and in Frontgate catalogues from February 2014 through December 2023 for between $600 and $1,400.","Cinmar LLC, of West Chester, Ohio",,,China,,
24-279,,"June 20, 2024",,"Six-Drawer Dressers Sold Exclusively at Rooms To Go Recalled Due to Tip-Over and Entrapment Hazards; Violation of Federal Regulation for Clothing Storage Units; Imported by Global Home USA","Cedona Natural View six-drawer dressers","This recall involves Global Homes USA Cedona Natural View six-drawer dressers, with model 33117082. The product is about 68 inches long by 18 inches wide by 36 inches tall, and weighs approximately 238 pounds. The product has a white label on the back of the dresser that&nbsp;has the model number&nbsp;33117082&nbsp;printed on it in black ink.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers do not comply with the performance requirements of the STURDY Act.",,,Replace,"About 400","None reported","Consumers should stop using the dresser immediately and contact Rooms To Go for a free replacement. Rooms To Go will schedule a free delivery of the replacement and remove the recalled dresser. Rooms to Go is contacting all known purchasers directly.","Sold At","Rooms To Go stores nationwide and online at www.roomstogo.com from November 2023 through February 2024 for about $1,000.","Global Homes USA, of Charlotte, North Carolina",,,India,,
24-231,,"May 09, 2024",,"Spin Swivel Chairs Recalled Due to Fall Hazard; Imported by Article","Spin Swivel Chairs","This recall involves Spin Swivel Chairs. The upholstered swivel chairs have gold-colored stainless steel swivel legs and were sold in ivory, gray, orange, and blue upholstery. The swivel chairs measure approximately 32.5 inches tall, 32 inches deep, and 30.5 inches wide.","The swivel chair’s base can break, posing a fall hazard.",,,Repair,"About 4,500 (In addition, about 140 were sold in Canada)","The firm has received 190 reports of the base of the swivel chair breaking. No injuries have been reported.","Consumers should immediately stop using the recalled swivel chairs, and contact Article for a free replacement base and installation instructions. Article is contacting all known purchasers directly.","Sold At","Exclusively online at article.com from July 2021 through June 2023 for about $700.","Trademango Solutions Inc., dba Article, of Canada",,,Vietnam,,
24-217,,"May 02, 2024",,"Children’s Dressers Sold Exclusively at Rooms To Go Recalled Due to Tip-Over and Entrapment Hazards; Violation of Federal Regulation for Clothing Storage Units; Imported by LFN Limited","Mill Valley Jr. six-drawer youth dressers","This recall involves&nbsp;Mill Valley Jr. six-drawer youth dressers in either white or cherry with model numbers C2192Y-N04 and C2193Y-N04. The dressers are approximately 57 ½ inches long by 18 inches wide by 35 inches high, and weigh about 132 pounds. They have a white label on the rear panel with either “C2192Y-N04” (White) or “C2193Y-N04” (Cherry).","The recalled dressers are unstable if they are not properly anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate the performance requirements of the STURDY Act.",,,Replace,"About 200","None reported.","Consumers should stop using the dressers immediately, keep children away from them, and contact Rooms To Go for a free replacement dresser. Rooms To Go will schedule a free delivery of the replacement, and remove the recalled dresser. Rooms To Go is contacting all known purchasers directly.","Sold At","Rooms To Go stores nationwide and online at www.roomstogo.com from December 2023 through January 2024 for about $450.","LFN Limited, of China",,,Vietnam,,
24-134,,"February 29, 2024",,"Mobile Stands for Large Interactive Flat Panel Displays Recalled Due to Tip-Over and Entrapment Hazards; Imported by SMART Technologies","Electric Height-Adjustable Mobile Stands for Large Interactive Flat Panel Displays","This recall involves SMART Technologies’ Electric Height-Adjustable Mobile Stands for Large Interactive Flat Panel Displays. The recalled stands have model numbers FSE-400 (worldwide) and FSE-410 (US and Canada). They are white in color and have a wheelbase with four wheels. The model number, serial number and SMART logo are located on a label on the back of the mobile stand. Consumers should go online to https://support.smarttech.com/docs/accessories/stands-and-wall-mounts/fse-400/en/important-info/important-info.cshtml to see if their serial number is included in this recall.&nbsp;","The wheelbase welds on the stands can bend or break while the stand is being moved, causing the stands to fall over, posing tip-over and entrapment hazards.",,,Replace,"About 750","The firm has received one report of the wheelbase welds breaking while the stand was being moved. No injuries have been reported.","Consumers should immediately stop using the recalled mobile stands and contact SMART Technologies ULC for an on-site replacement of the wheelbase free of charge. SMART and its authorized resellers are contacting known purchasers directly.&nbsp;","Sold At","SMART authorized distributors and resellers who sold directly to businesses nationwide from May 2023 through December 2023 for about $1,735.&nbsp;","SMART Technologies ULC, of Canada",,,Netherlands,,
24-091,,"January 25, 2024",,"Clark Associates Recalls Lancaster Table & Seating Brand Allegro Plastic Side Chairs Due to Fall Hazard","Allegro plastic side chairs","This recall involves Lancaster Table &amp; Seating brand Allegro plastic side chairs for outdoor use. The chairs were sold in 14 different colors. Lancaster Table &amp; Seating is stamped on the underside of the chairs. The chairs were sold in assembled form, constructed of glass reinforced polypropylene, and measure about 17 inches wide and about 33 inches in height.&nbsp;ModelColor427CRESINSBGBeige427CRESINSBK&nbsp;Black427CRESINSBL&nbsp;Stone Blue427CRESINSBS&nbsp;Blush427CRESINSCH&nbsp;Charcoal427CRESINSOGOlive Green427CRESINSOROrange427CRESINSPI&nbsp;Pistachio427CRESINSRD&nbsp;Candy Red427CRESINSSF&nbsp;Light Teal427CRESINSSG&nbsp;Sangria427CRESINSTL&nbsp;Teal427CRESINSWH&nbsp;White427CRESINSYLMarigold Yellow","The plastic chairs can break apart while in use, posing a fall hazard.",,,Refund,"About 53,800","The firm has received 16 reports of chairs breaking apart while in use, resulting in two injuries. ","Consumers should immediately stop using the Allegro plastic side chairs and contact Clark Associates for a full refund or a store credit. Consumers should submit a photograph to Clark online at&nbsp;lancastertableandseating.com/recalls/allegro-side-chair-recall/&nbsp;displaying “DO NOT USE” in paint or thick permanent marker in a clear visible location on the chairs, and dispose of the product(s).&nbsp;Clark Associates is contacting all known purchasers directly.","Sold At","Clark Pro and Clark National Accounts nationwide and online at www.webstaurantstore.com and www.therestaurantstore.com from November 2020 through August 2023 for between $45 and $66.","Clark Core Services LLC, d/b/a Clark Associates, of Lancaster, Pennsylvania",,,Turkey,,
24-068,,"December 21, 2023",,"TJX Recalls Foldable Wood and Rope Bistro Set Chairs Due to Fall Hazard","Foldable wood and rope bistro set chairs","This recall involves foldable wood and rope bistro set chairs sold as part of a three- or five-piece set. Some of the sets were sold under Nautica or House &amp; Garden brands. The folding chair sets consist of one small wooden table and two or four foldable chairs made with wood frames, and rope on the seat and back in either gray, turquoise, brown, sand, black, aqua, pink, green, taupe or white, and a gold bar supporting the back legs. Some chairs were sold individually at stores. The chairs were also sold online labeled as three-piece handcrafted in Vietnam and three-piece HD Furniture Group indoor-outdoor rope and Acacia Wood Bistro Table and Chairs Set.","The wooden frame of the chair can break or collapse when a consumer is seated in the chair, posing a fall hazard.",,,Refund,"About 29,000","The firm has received eight reports of the wooden frame of the chair breaking or collapsing when a consumer was seated in the chair, resulting in six reports of minor injuries, including bruising and an ankle strain.","Consumers should immediately stop using the recalled chairs and contact TJX for instructions on how to receive a full refund and dispose of chairs. Consumers can also return the recalled chairs to any HomeGoods, Marshalls, T.J. Maxx, Homesense or Sierra store for a full refund.","Sold At","Marshalls, T.J. Maxx, HomeGoods, Homesense and Sierra stores nationwide, and online at Homegoods.com, TJmaxx.tjx.com, Marshalls.com, and Sierra.com from March 2020 through September 2023 for between $130 and $350 and between $40 and $80 for chairs sold individually.","The TJX Companies Inc., of Framingham, Massachusetts ",,,Vietnam,,
