"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
24-229,,"May 09, 2024",,"Textron Specialized Vehicles Recalls Prowler Pro and Tracker Utility Vehicles (UTVs) Due to Fire Hazard","Prowler Pro and Tracker 800SX Utility Vehicles (UTVs)","This recall involves model years 2022 and 2023 Prowler Pro, Prowler Pro Crew, Tracker 800SX, and Tracker 800SX Crew utility vehicles. They were sold in various colors, including green, gray, red, fossil, and timber. “Prowler” or “Tracker” is stamped on the side of the cargo box. The 10th digit of the vehicle identification number (VIN), which is printed on the operator side of the frame under the cargo box, includes an “N” for model year 2022 and a “P” for model year 2023.","The fuel tank cap does not fit correctly, causing a fuel leak around the filler neck, posing a fire hazard.",,,Repair,"About 10,300 (In addition, about 1,000 were sold in Canada)","The firm has received 48 reports of incidents of fuel leakage around the cap. No injuries have been reported.","Customers should immediately stop using the recalled utility vehicles, and contact an authorized dealer for a free inspection and repair. Textron Specialized Vehicles is contacting all known purchasers directly.","Sold At","Arctic Cat and Tracker dealers nationwide, including Bass Pro Shops, Cabela's, and independent dealerships from April 2021 through September 2023 for between $14,000 and $22,000.",,"Textron Specialized Vehicles, of Augusta, Georgia",,"United States",,
24-228,,"May 09, 2024",,"Textron Specialized Vehicles Recalls Arctic Cat Model Year 2024 Catalyst Snowmobiles Due to Crash Hazard","Arctic Cat Model Year 2024 Catalyst 600 snowmobiles","This recall involves Arctic Cat model year 2024 Catalyst 600 snowmobiles with model names ZR, Riot, and Mountain, sold in various colors. The model names are printed on the side panels of the snowmobiles. The 10th letter of the VIN will be an “R”. The VIN number is stamped on the tunnel section or the decal on the top/rear of the tunnel.","The steering caps, which are used to hold the handlebar in place, can crack and cause the handlebars to become unstable, posing a crash hazard.",,,Repair,"About 2,670 (In addition, about 891 were sold in Canada)","The firm has received 95 reports of incidents from dealers during initial snowmobile setups of steering caps cracking while being torqued. No injuries have been reported.","Consumers should immediately stop using the recalled Arctic Cat 2024 Catalyst 600 snowmobiles, and contact the local authorized Arctic Cat dealer to schedule a free repair of the steering caps.","Sold At","Arctic Cat Dealers nationwide from September 2023 through April 2024 for between $13,800 and $16,100.",,"Textron Specialized Vehicles, of Augusta, Georgia",,"United States",,
24-223,,"May 02, 2024",,"Arctic Cat Recalls Snowmobiles Due to Laceration Hazard","Arctic Cat 8000 and 9000 Series Snowmobiles","This recall involves all model year 2017-2021 Arctic Cat 8000 and 9000 series snowmobiles, and certain model year 2022 Arctic Cat 8000 series snowmobiles with last 8 digits of the VIN between: NT808000 and NT808150 and between NT100101 and NT101060. The recalled snowmobiles were produced in a variety of color combinations. “Arctic Cat” is printed on the sides of the vehicle and on the back snow-flap area.","The recalled snowmobile’s drive clutch can break, allowing fragments to escape the snowmobile shielding, posing a laceration hazard.",,,Repair,"About 16,200","Arctic Cat has received more than 200 reports of clutch failures, including six where clutch fragments hit consumers. Four of those included reports of minor foot and toe injuries.","Consumers should immediately stop using the recalled snowmobiles, and contact Arctic Cat to schedule for a free installation of an additional clutch guard and inspection of the primary clutch. If the primary clutch is cracked, Arctic Cat will replace it free of charge.","Sold At","Arctic Cat dealerships nationwide from September 2016 through January 2024 for between $8,000 and $22,000.",,"Arctic Cat, of Thief River Falls, Minnesota",,"United States",,
24-218,,"May 02, 2024",,"Polaris Recalls Prostar S4 Titan Adventure Snowmobiles Due to Fire Hazard","Model Year 2024 Prostar S4 Titan Adventure 155 ES Snowmobiles","This recall involves certain VINs of Polaris Model Year 2024 Prostar S4 Titan Adventure 155 ES Snowmobiles. The recalled snowmobiles were sold in black and custom color combinations. “POLARIS” is stamped on the front side panel of the vehicles. The VIN and model number are located on the right side of the vehicle’s frame.","The snowmobile can leak fuel at the pump flange assembly, posing a fire hazard and risk of serious injury to the rider or passenger.",,,Repair,"About 240 (In addition, about 290 were sold in Canada)","The firm has received three reports of fuel leaking from the recalled snowmobiles. No injuries have been reported.","Consumers should immediately stop using the recalled snowmobiles, and contact an authorized Polaris dealer to schedule a free repair to replace the pump flange assembly gasket. Polaris has issued a Stop Ride notice to consumers, and is contacting registered owners directly about the remedy.","Sold At","Polaris dealers nationwide from August 2023 through March 2024 for about $16,100.",,"Polaris Industries Inc., of Medina, Minnesota",,"United States",,
24-212,,"April 25, 2024",,"Crosman Recalls Icon Air Rifles Due to Injury Hazard","Crosman Icon Air Rifles","This recall involves Crosman Icon .177 and .22 Caliber Air Rifles. The rifles are PCP-Powered Bolt-Actioned air rifles with model numbers CPI77S and CPI22S. Model numbers are on the left-hand side of the rifle. The name of the model is on the right-hand side of the rifle.","An uncocked and loaded air rifle can discharge unexpectedly if jolted or dropped, posing an injury hazard.",,,Refund,"About 2,500","The firm has received one report of an unintended discharge. No injuries have been reported.","Consumers should immediately stop using the recalled air rifles and contact Crosman to receive a refund in the form of a Crosman store credit or a refund check after returning the air rifle. Crosman will mail a box with instructions and prepaid postage to each consumer who registers at www.crosman.com/iconrecall. Crosman is contacting all known purchasers.&nbsp;","Sold At","Do It Best Hardware, True Value, Service star and Sportsman’s Guide stores nationwide, or online at www.Crosman.com, www.pyramydair.com and www.Amazon.com from March 2022 through March 2024 for about $310.","Crosman Corp., of Bloomfield, New York",,,China,,
24-211,,"April 25, 2024",,"Multi-Purpose Kids’ Bike Helmets Recalled Due to Risk of Head Injury; Violation of Federal Safety Regulation for Bicycle Helmets; Sold Exclusively on Temu.com; Imported by Chau River Sports Outdoors","Kids' Bike Helmets","This recall involves kids’ bike helmets in size small, fitting a head circumference of about 18-1/2 to 20-1/2 inches. The helmets were sold in pink or blue with a sea world print and in orange or blue with a dinosaur print. All helmets have black padding, black straps and a black and red buckle. The helmets have a black plastic knob at the back of the helmet for adjusting the fitting. The model KY-E008 is printed on a white label on the inside of the helmet.","The helmets do not comply with the dynamic strength of retention system, impact attenuation and certification requirements of the CPSC federal safety regulation for bicycle helmets. The helmets can fail to protect in the event of a crash, posing a risk of head injury.",,,Refund,"About 200","None reported","Consumers should immediately stop using the recalled helmets and contact Chau River Sports Outdoors for a full refund. To receive a refund, consumers should destroy the helmet by cutting off the straps, and send photos of the helmet with the straps cut through the onsite messaging system by clicking on the “message” icon on Temu.com at Chau River Sports Outdoors store page as proof of destruction, then dispose of the recalled helmet.","Sold Exclusively At","Temu.com from June 2023 through January 2024 for between $16 and $40.","Chau River Sports Outdoors, of China",,,China,,
24-210,,"April 25, 2024",,"JAKKS Pacific Recalls Children’s Mario Kart Ride-On Racer Car Toys Due to Crash Hazard","Mario Kart™ 24V Ride-On Racer Cars","This Recall involves certain battery-operated Mario Kart™ 24V Ride-on Racers with specific date codes only. The vehicles are red, white and blue in color with the letter “M” in the center of a white circle on the front of the vehicle. The vehicles have an 8-character alphanumeric manufacturing date code, in the format of XXXXVEO1, located on the bottom of the blue panel on the vehicle’s underside. The only vehicles subject to this recall have the following date codes: 1752VE01, 1782VE01, 1952VE01, 2242VE01, 2352VE01, 2852VE01, 0583VE01. Vehicles currently being sold are not involved in this recall.","If the acceleration pedal on the battery-operated ride-on toy becomes clogged with debris, it can stick after the user’s foot is removed from the pedal, posing a crash hazard.",,,Repair,"About 17,500","The firm has received 65 reports of incidents of debris-clogged pedals sticking, of which 15 of the vehicles crashed into permanent structures with one minor injury, a chafed hand.","Consumers should immediately stop using the 24V Ride-On cars and contact JAKKS Pacific to receive a free repair kit. The repair kit includes a free replacement pedal with installation instructions.","Sold At","Online and in stores at&nbsp; Target, Walmart, Entertainment Earth, and Nebraska Furniture Mart and online at Amazon.com, Macy’s and Game Stop from October 2022 through January 2024 for about $400.","JAKKS Pacific Inc., of Santa Monica, California",,,China,,
24-203,,"April 18, 2024",,"Full Speed Ahead Recalls Gossamer Pro AGX+ Cranksets Sold on Bicycles Due to Fall and Injury Hazards","Gossamer Pro AGX+ cranksets","This recall involves Full Speed Ahead’s Gossamer Pro AGX+ bicycle cranksets, model CK-6037. They were sold separately and on bicycles including Cannondale, Canyon, Marin, Haro, Fuji, and Pinarello gravel brands. “FSA Gossamer Pro” is etched on the front of the crankarm. The model and serial numbers can be found on the back of the bicycle’s crankarm, next to the pedal threads. Only serial numbers beginning with B1, B2 or B3 are included in this recall.","The bicycle's crank arms can loosen and/or detach from the crank/spindle, posing fall and injury hazards.",,,"Replace, Repair","About 12,300 (In addition, about 250 were sold in Canada)","The firm has received 277 reports of bicycle crankarms loosening or detaching. No injuries have been reported.","Consumers should immediately stop using the bicycles with the recalled cranksets, and contact Full Speed Ahead for instructions on how to receive free dealer installation of a new replacement crankset.","Sold At","Independent bicycle stores nationwide and online through the bicycle brands including Cannondale, Canyon, Marin, Haro, Fuji, and Pinarello from January 2022 through June 2023 for about $190 for the crankarm, and between $1,700 and $4,000 for the bicycles.","Full Speed Ahead Inc., of Mukilteo, Washington",,,Taiwan,,
24-201,,"April 18, 2024",,"Gasaciods Children’s Helmets Recalled Due to Risk of Head Injury; Violation of Federal Safety Regulation for Bicycle Helmets; Imported by Fengwang Sports; Sold Exclusively on Temu.com","Gasaciods Children’s Multi-Purpose Helmets","This recall involves Gasaciods children’s multi-purpose helmets, fitting a head circumference of about 19-1/2 to 20-1/2 inches. The helmets were sold in pink and blue, with red removable padding, black straps, and a black and red buckle. The helmets have a red plastic knob at the back of the helmet with a LED warning light for adjusting the fitting. “GASACIODS” is printed on the sides of the helmet.","The helmets do not comply with the positional stability, dynamic strength of retention system, impact attenuation, and certification requirements in violation of the CPSC federal safety regulation for bicycle helmets. The helmets can fail to protect in the event of a crash, posing a risk of head injury.",,,Refund,"About 18","None reported","Consumers should immediately stop using the recalled Gasaciods helmets, and contact Fengwang Sports for a refund. To receive a refund, consumers should destroy the helmet by cutting off the straps, take a photo, and send it to the recalling firm either by email at&nbsp;george66305@163.com, or by sending onsite messages to Fengwang Sports on Temu.com. After submitting proof of destruction, consumers should dispose of the recalled helmets.","Sold Exclusively At","Online at Temu.com from July 2023 through January 2024 for between $23 and $42.","Dongguan Feng Wang Sports Goods Co., Ltd. DBA Fengwang Sports, of China",,,China,,
24-743,,"April 11, 2024",,"Johnson Health Tech North America Expands Recall of Matrix T1 and T3 Commercial Treadmills Due to Fire Hazard (Recall Alert)","Matrix T1 and T3 Series Commercial Treadmills","This recall involves the Matrix Fitness T1xe, T3x, T3xm and T3xh-02&nbsp;treadmills. The treadmill has a running platform that measures 60 inches long by 20 inches wide, a 33-inch-wide console, and a straight power cord with no power cord bracket. Matrix is printed on the treadmill console masts. The model name and the serial number are located on the connecting bar at the bottom of the machine near the power socket. The serial number is composed of the letters TM, a three-digit model number, the manufacture date in YY/MM format followed by a five-digit serial. The recalled treadmills were manufactured from March 2018 through January 2024.&nbsp;MODEL NAMEMODEL NUMBERSERIAL NUMBER (BOLDED YY/MM)T1xeTM522TM5221803xxxxx &nbsp;T3xTM523TM5231906xxxxxT3xmTM725TM7251902xxxxxT3xh-02TM722TM7221803xxxxx","The power cord can become loose from the treadmill’s power socket, posing a fire hazard.",,,Repair,"About 10,250 (About 19,900 were previously recalled in January 2022)","Matrix Fitness has received one report of a fire in a fitness facility since the last recall, in addition to the 58 reported in the January 2022 recall, of the treadmill’s power cord and socket sparking, smoking, and/or melting, including seven reports of fire; two resulting in property damage. No injuries have been reported.","Exercise facilities should inspect their treadmills to confirm whether they have a power cord bracket installed on the unit. If the bracket is not already installed, facilities should ensure that the power cord is completely inserted into the power socket on the treadmills prior to each use, until repaired. Contact Johnson Health Tech North America to schedule a free installation of a power cord bracket or to order a power cord bracket for self-installation. Johnson Health Tech North America is contacting all known purchasers directly.","Sold At","Johnson Health Tech North America and Johnson Fitness &amp; Wellness stores nationwide from March 2018 through January 2024 for between $3,400 and $10,800.","Johnson Health Tech North America Inc., of Cottage Grove, Wis.",,,"China and Taiwan",,
24-199,,"April 11, 2024",,"Zipline Kits Recalled Due to Fall Hazard; Sold Exclusively on Amazon.com by Jugader","Zipline Kits","This recall involves Jugader Zipline Kits containing a cable wire that is 160-foot long and 4-mm thick, a blue trolley, and a hanging plastic seat.","The zipline’s stainless-steel cable can break, posing a fall hazard.",,,Repair,"About 6,600","The firm has received 20 reports of the cable breaking, resulting in nine injuries including lacerations and one broken clavicle.","Consumers should immediately stop using the recalled zipline kits and contact Jugader for a free repair kit. Consumers must submit a photo of the cable and the trolley or their online purchase order number to receive a free repair kit, including a new cable and updated installation instructions.","Sold At","Amazon.com from March 2020 through June 2023 for about $140.","Jugader, of China",,,China,,
24-196,,"April 11, 2024",,"Intimidator Recalls Intimidator and Mahindra Utility Vehicles (UTVs) Due to Crash Hazard","Intimidator and Mahindra branded utility vehicles (UTVs)","This recall involves Intimidator and Mahindra branded models 750, 800, 1000, TGB, GC1K and electric utility vehicles (UTVs). The recalled UTVs were sold in a variety of colors. “Intimidator” or “Mahindra” is displayed on the front grill and the model series is printed on the rear-side panels. The serial number can be found on a label inside the glove box, inside the hood compartment and below the driver’s seat. The serial range of the recalled Intimidator UTVs is 000000 to 014034. The serial range of the recalled Mahindra UTVs is 000000 to 010545.The following UTVs are included in this recall:Make &amp; Model:Model Years:Intimidator GC1K Classic2018-2023Intimidator GC1K Crew2019-2023Intimidator GC1K Truck2019-2023Intimidator 750 Classic2013-2023Intimidator 750 Crew2014-2022Intimidator 750 Truck2013-2022Intimidator 800 Classic2015-2018Intimidator 800 Crew2015-2018Intimidator 800 Enforcer2016-2018Intimidator 1000 Diesel Classic2013-2023Intimidator 1000 Diesel Crew2013-2022Intimidator 1000 Diesel Truck2013-2023Intimidator Electric Classic2013-2023Mahindra Retriever 750 Classic2015-2020Mahindra Retriever 750 Crew2015-2020Mahindra Retriever 750 Truck2015-2020Mahindra TGB Classic2015-2020Mahindra TGB Crew2015-2020Mahindra Retriever 1000 Diesel Classic2015-2020Mahindra Retriever 1000 Diesel Crew2015-2020Mahindra Retriever 1000 Diesel Truck2015-2020","The universal joint can fail and pierce and sever the brake line, posing a crash hazard.",,,Repair,"About 19,075","The firm has received 40 reports of incidents, including 12 involving a brake line impact. No injuries have been reported.","Consumers should immediately stop using the recalled utility vehicles and contact an Intimidator or Mahindra authorized dealer to schedule a free repair.","Sold At","Intimidator and Mahindra authorized dealers nationwide from August 2013 through November 2023 for between $11,000 and $21,500.",,"Intimidator, of Batesville, Ark.",,"United States",,
24-194,,"April 11, 2024",,"Delta Cycle Recalls Bicycle Stem Raisers Due to Fall Hazard","Delta Cycle and Dimension Stem Raisers","This recall involves Delta Cycle and Dimension Stem Raisers with the model numbers TD3318B, TD3318S, TD3418B, and TD3418S for the Delta Cycle brand, and SM1977 and SM1979 for the Dimension brand. The stem raisers were sold in black and silver, and measure between five inches and seven inches high.","The Stem Raiser can shift during use, causing the bicycle’s handlebar to shift unexpectantly, posing a fall hazard.",,,Repair,"About 500,000 (In addition, about 8,510 were sold in Canada)","The firm has received one report of a stem raiser shifting during use. No injuries have been reported. ","Consumers should immediately stop using the recalled stem raisers, and contact Delta Cycle to schedule a free repair at an independent bicycle dealer.","Sold At","REI and local bicycle stores nationwide and online at Designbydelta.com and Amazon.com from January 1998 through January 2024 for about $46.","Delta Cycle, of Foxborough, Massachusetts",,,Taiwan,,
24-191,,"April 11, 2024",,"Fischer Sports Recalls Junior Ski Boots Due to Fall Hazard","Fischer RC4 Junior Ski Boots","This recall involves RC4 50, RC4 60, and RC4 65 Junior Ski Boots in sizes 21.5 to 27.5. The RC4 50 and RC4 60 were sold in Rhino Grey and Snow colors. The RC4 65 was sold in yellow. “Fischer” is printed on the lower shell on each boot, and the specific model and name is printed on the outside of the upper cuff, between the two top buckles. The size of the boot is stamped on the sole.&nbsp;","The ski boot cuff can rotate, causing the lock mechanism to malfunction, posing a fall hazard and risk of injury to the consumer.",,,"Refund, Replace, Repair","About 1,460 (In addition, about 114 were sold in Canada)","The firm has received one report of an incident of the ski boot cuff rotated. No injuries have been reported.","Consumers should immediately stop using the recalled RC4 Junior Ski Boots and contact Fischer Sports for instructions on how to receive a refund, a free replacement, or a free repair.","Sold At","Ski gear stores nationwide and online at https://www.fischersports.com/us_en/ and other websites from October 2022 through February 2024 for between $200 and $275.","Fischer Sports US, of Auburn, New Hampshire","Fischer Sports US, of Auburn, New Hampshire",,Romania,,
24-180,,"April 04, 2024",,"C2 Crank Cocking Aids for Excalibur Crossbows Recalled Due to Impact Injury and Laceration Hazards; Manufactured by Excalibur Crossbow","C2 Crank Cocking Aid for Crossbows","This recall involves Excalibur Crossbow’s C2 Crank sold as a cocking aid for crossbows. The C2 Crank has two plastic cocking hooks attached to the string of the C2 Crank. The C2 Crank was sold in black. The “Excalibur Crossbow” logo is on the front of the unit. The part number 2199 and the UPC number 626192021991 are located on the packaging.","The C2 Crank’s cocking hooks can break during use, causing flying plastic hook projectiles, posing impact injury and laceration hazards to the user and bystanders.",,,Replace,"About 15,000 (In addition, about 3,920 were sold in Canada)","Excalibur has received 538 reports of the C2 Crank cocking aid hooks breaking during use, resulting in plastic projectiles flying and hitting consumers, including one injury where a consumer reportedly suffered a permanent eye injury.","Consumers should immediately stop using the recalled C2 Crank and contact Excalibur Crossbow to receive instructions on receiving free replacement rope and hooks.","Sold At","Bass Pro Shops, Cabela’s, and other stores nationwide and online at excaliburcrossbow.com, ebay.com and amazon.com from January 2008 through December 2021 for about $190.",,"Excalibur Crossbow US LLC, of Canada",,Canada,,
24-741,,"March 28, 2024",,"Polaris Recalls Snowmobiles Equipped with PATRIOT BOOST Engines Due to Fire Hazard (Recall Alert)","Model Year 2022-2023 Snowmobiles equipped with PATRIOT BOOST Engines","This recall involves Polaris Model Year 2022-2023 Snowmobiles equipped with PATRIOT BOOST engines, including the Pro RMK Slash, RMK Khaos Slash, INDY VR1, and Switchback Assault. The recalled snowmobiles were sold in black and custom color combinations. “POLARIS” is stamped on the front side panel of the vehicles. The VIN and model number are located on the right side of the vehicle’s frame.","The fuel line between the fuel rails can leak, posing a fire hazard.",,,Repair,"About 7,000 (In addition, about 3,100 were sold in Canada) (Polaris MATRYX snowmobiles have been previously recalled in February 2022, August 2022, November 2022, May 2023, and August 2023)","The firm has received 17 reports of fuel leaks. No injuries have been reported.","Consumers should immediately stop using the recalled snowmobiles, and contact Polaris or an authorized Polaris dealer to schedule a free repair to replace the fuel line. Polaris has notified consumers to stop riding the vehicles, and is notifying all dealers and contacting registered owners directly.","Sold At","Polaris dealers nationwide from October 2021 through August 2023 for between $19,300 and $22,000.",,"Polaris Industries Inc., of Medina, Minnesota",,"United States",,
24-174,,"March 21, 2024",,"Ravin Crossbows Recalls Ravin R500 Series Crossbows Due to Injury Hazard","Ravin R500 Model Crossbows","This recall involves eight Ravin R500 models of crossbows. The R500 series crossbows are about 8 inches wide, axle-to-axle un-cocked, and about 28 inches from end to end. All models have a split limb arrangement with cams mounted between the upper and lower limbs. R500 series crossbows were sold in slate gray and camo colors. All the crossbows include a scope, quiver, cocking handle, quiver bracket and 6 arrows. The Ravin logo and model names are on a decal located on both upper limbs. The serial number is on the left side of the rail above the trigger.&nbsp;&nbsp;Product NameModelRavin R500R050Ravin R500 SniperR051Ravin R500E&nbsp;R052Ravin R500E SniperR053Ravin R500 XK7R054Ravin R500 Sniper XK7R055Ravin R500E&nbsp;XK7R056Ravin R500E Sniper XK7R057","If nearly but not fully cocked, the crossbow can discharge unexpectedly while consumers cock or uncock the crossbow, posing an injury hazard.",,,Repair,"About 13,300 (In addition, about 425 were sold in Canada)","The firm has received one report of the crossbow unexpectedly discharging. No injuries have been reported.","Consumers should immediately stop using the recalled Ravin R500 series crossbows and contact Ravin Crossbows for a free repair.","Sold At","Ravin, Bass Pro Shops, Cabela’s, Dick’s Sporting Goods stores and other stores nationwide, and online at www.ravincrossbows.com from September 2021 through October 2023 for between $2,550 and $4,025.",,"Ravin Crossbows LLC, of Superior, Wisconsin",,"United States",,
24-160,,"March 14, 2024",,"Textron Specialized Vehicles Recalls Tracker Off Road OX EV Light Utility Vehicles Due to Fire Hazard Textron Specialized Vehicles Recalls Arctic Cat Catalyst 600 Snowmobiles Due to Injury Hazard","Tracker Off Road OX EV Vehicles","This recall involves Tracker Off Road OX EV vehicles with serial numbers between 8029703 to 8031430. The serial number is located under the charger receptacle.","Water can get into the lithium-ion battery pack of the Tracker OX EV vehicles, posing a fire hazard.",,,Repair,"About 500","None reported.","Consumers should immediately stop using the Tracker OX EV and contact their authorized Tracker Off Road dealer or service center to schedule a free inspection and repair of the battery module. Textron advises that until the Tracker Off Road dealer or service center has completed this service, do not charge the recalled vehicle and park the recalled vehicle outdoors at least 15 feet away from any buildings or other vehicles. Textron Specialized Vehicles is contacting all known purchasers.","Sold At","Bass Pro Shops, Cabela's stores, and Tracker Marine and off-road dealerships nationwide from January 2023 through December 2023 for between $12,000 and $13,000.",,"Textron Specialized Vehicles, of Augusta, Georgia",,"United States",,
24-146,,"March 07, 2024",,"Anker EverFrost Lithium-Ion Battery Powered Coolers Recalled Due to Battery Fire Hazard; Manufactured by Anker Innovations","EverFrost Battery Powered Coolers","This recall involves the lithium-ion battery packs in Anker EverFrost Coolers. The coolers are intended for use in outdoor camping, travel and fishing for cooling and freezing food or medicine. They are dark gray with wheels and a drop-down rolling handle. There is a blue charging port for charging by alternative power sources, such as plug-in or solar, on one end of the cooler. The name “Anker EverFrost” appears on the side in silver and blue. The model number is printed&nbsp;on the outer surface on the bottom of the cooler. The following model numbers are included in this recall:&nbsp;&nbsp;ProductModel #SizeAnker Detachable Battery pack for Powered CoolerA17B0Not ApplicableAnker EverFrost Powered Coolers 30A17A033 LiterAnker EverFrost Powered Coolers 40A17A143 LitersAnker EverFrost Powered Coolers 50A17A253 Liters","The lithium-ion batteries in the Anker EverFrost Coolers can overheat, posing a fire hazard.",,,Replace,"About 5,480 (In addition, about 160 in Canada)","The firm has received five reports of overheating, smoke and/or fire. No injuries have been reported.","Consumers should immediately stop using the recalled coolers, and contact Anker for a free replacement lithium-ion battery pack. Visit&nbsp;https://www.anker.com/anker-solix/cooler-battery-recall-pps to file a claim, and for instructions on how to replace the battery pack.&nbsp;Recalled lithium-ion batteries should be disposed of in accordance with any local and state laws, and not in the trash.","Sold At","Best Buy, TD Synnex and other stores nationwide and online at kickstarter.com from May 2023 through September 2023 for between $250 and $950.",,"Anker Innovations Limited, of Hong Kong&nbsp;",,China,,
24-148,,"March 07, 2024",,"GT Recalls LaBomba Bicycles Due to Fall and Injury Hazards","GT LaBomba bicycles","This recall involves GT Model Year 2019 through 2023 LaBomba 24” bicycles, LaBomba 26” bicycles, LaBomba Pro bicycles, LaBomba Rigid bicycles, and LaBomba 26” bicycle framesets. The bicycles and framesets were sold in sea green, green, dusty blue, blue, purple, and red. The model name LaBomba is printed on the bicycle frame top-tube. “GT” is printed on the downtube.","The bicycle headtube/downtube weld can become damaged and separate from the bicycle frame, posing fall and injury hazards.",,,Replace,"About 3,040 (In addition, about 324 were sold in Canada)","The firm has received five reports of damage to the bicycle headtube/downtube weld, causing the bicycle headtube to separate from the bicycle frame. No injuries have been reported.","Consumers should immediately stop using the recalled bicycles and contact an authorized GT dealer for a free replacement frame.","Sold At","Bicycle stores nationwide from October 2018 through September 2023 for between $400 and $1,450.","GT Bicycles LLC, of Aliso Viejo, California",,,Taiwan,,
24-154,,"March 07, 2024",,"Textron Specialized Vehicles Recalls Arctic Cat Catalyst 600 Snowmobiles Due to Injury Hazard","Model Year 2024 Arctic Cat Catalyst 600 Series Snowmobiles","This recall involves all model year 2024 Arctic Cat Catalyst 600 series snowmobiles. The snowmobiles were sold in various colors and model name “ZR,” “Riot” or “Mountain” printed on each side of the engine cowling.","The brake line can come in contact with the brake disc, which can cause damage to the brake line and result in brake loss, posing an injury hazard.",,,Repair,"About 2,700 (In addition, about 900 were sold in Canada)","The firm has received three reports of brake line damage. No injuries have been reported.","Consumers should immediately stop using the recalled snowmobiles, and contact Textron Specialized to arrange for a free inspection and free repair at a dealer or to receive a free repair kit, including shipping. Textron Specialized will mail consumers a repair kit which consists of a cable tie, installation instructions, and a turn card for consumers to repair their vehicle themselves. Textron Specialized Vehicles is contacting all purchasers directly.","Sold At","Authorized Arctic Cat dealers nationwide from November 2022 through January 2024 for between $13,800 and $16,100.",,"Textron Specialized Vehicles, of Augusta, Georgia",,"United States",,
24-140,,"February 29, 2024",,"Bombardier Recreational Products (BRP) Recalls Ski-Doo Snowmobiles Due to Risk of Serious Injury and Crash Hazard","Ski-Doo® MXZ and Renegade Snowmobiles equipped with Pilot X Skis","This recall involves all model year 2024 Ski-Doo MXZ and Renegade snowmobiles models equipped with Pilot X skis. The vehicles were sold in a variety of colors. Ski-Doo and the model name are printed on the side panels of the vehicles. Pilot X is engraved at the back of the ski, on the upper side. The vehicle identification number (VIN) is on the decal located on the right-hand side of tunnel underneath the seat. Dealers can check for VINs included in this recall.","The snowmobile’s left ski can break, posing a risk of serious injury and crash hazard.&nbsp;",,,Repair,"About 8,100 (In addition, about 5,600 were sold in Canada)","The firm has received 27 reports in the United States of the snowmobile’s left ski breaking. There are no reports of injuries in the United States. The firm is aware of one incident in Canada resulting in an injury.","Consumers should immediately stop using the snowmobiles, and contact BRP to schedule a free inspection and repair at the dealership by replacing the left ski free of cost. BRP is contacting all purchasers directly.","Sold At","Ski-Doo authorized dealers nationwide from June 2023 through January 2024 for between $10,000 and $18,000.","BRP US Inc., of Sturtevant, Wisconsin","Bombardier Recreational Products Inc., of Canada",,Canada,,
24-136,,"February 29, 2024",,"Cannondale Recalls Dave Bicycles Due to Fall and Injury Hazards","2021 through 2023 Model Year Cannondale Dave bicycles","This recall involves Model Year 2021 through 2023 Cannondale 26” Dave bicycles and framesets. The bicycles and framesets were sold in deep teal and stealth gray. “Dave” is printed on the bicycle frame top-tube. “Cannondale” is printed on the downtube.","The bicycle headtube/downtube weld can become damaged, and separate from the bicycle frame, posing fall and injury hazards.",,,Replace,"About 660 (In addition, about 113 were sold in Canada)","The firm has received two reports of damage to the bicycle headtube/downtube weld, causing the bicycle headtube to separate from the bicycle frame. No injuries have been reported.","Consumers should immediately stop using the recalled bicycles and contact an authorized Cannondale dealer for a free replacement frame.","Sold At","Bicycle stores nationwide and online at Cannondale.com from June 2021 through September 2023 for about $1,300.","Cycling Sports Group Inc., dba Cannondale, of Wilton, Connecticut",,,Taiwan,,
24-141,,"February 29, 2024",,"Sandford Family Croquet Sets Recalled Due to Violations of the Federal Lead Paint and Phthalates Bans; Sold Exclusively on Amazon by DOM Sports","Sandford Family 6-Player Croquet Sets","This recall involves Sandford Family 6-Player Croquet Sets branded with either Garden Games or Big Game Hunters on the storage bag. The set includes four adult mallets; two winning posts; one red and blue children’s mallet; six balls, clips and hoops, and a storage bag. The storage bag is branded with either a Big Game Hunters logo on a blue bag or a Garden Games logo on a green bag.","The paint or surface coating on the red mallet, blue mallet, red hoop, and winning post contain levels of lead that exceed the federal lead paint ban, posing a lead poisoning hazard. In addition, the coating on the red and blue mallets contains levels of regulated phthalates that exceed the prohibition of specific phthalates. Lead and phthalates are toxic if ingested by young children and can cause adverse health issues.",,,Replace,"About 113","None reported","Consumers should immediately stop using the recalled family croquet sets, and contact DOM Sports for information on how to email a photo of the recalled product being disposed of to&nbsp;support@domsports.com to receive the free replacement parts. DOM Sports and Amazon are contacting all known purchasers.","Sold At","Amazon.com from May 2015 through June 2021 for about $225.","DOM Enterprises & Mfg. Ltd, dba DOM Sports, of Canada","Garden Games Ltd, of United Kingdom",,India,,
