"Recall Number","Product Safety Warning Number",Date,"Product Safety Warning Date","Recall Heading","Name of product",Description,"Hazard Description","Consumer Action","Original Product Safety Warning Announcement","Remedy Type",Units,Incidents,Remedy,"Sold At Label","Sold At",Importers,Manufacturers,Distributors,"Manufactured In","Custom Label","Custom Field"
25-232,,"April 24, 2025",,"AliExpress Recalls LED Strip Lights Due to Risk of Serious Injury or Death from Ingestion Hazard; Violations of Reese’s Law Federal Safety Regulations for Consumer Products with Coin Batteries; Sold on AliExpress.com","LED Strip Lights","This recall involves RGB-branded LED strip lights powered with button batteries. The color-changing, dimmable lights measure about 0.4 inches long and were sold in white, warm white, blue, ice blue, green, red, yellow, purple and pink.&nbsp;&nbsp;","The recalled lights violate the mandatory federal regulations for consumer products designed to use button cell or coin batteries because the strip lights allow easy access by children to the lithium coin batteries, posing an ingestion hazard. In addition, the recalled products do not have the required warnings. When button cell or coin batteries are swallowed, the ingested batteries can cause serious injuries, internal chemical burns and death.",,,Refund,"About 390","None reported","Consumers should stop using the recalled LED strip lights immediately and contact AliExpress to receive a full refund. Consumers should destroy the lights by cutting them in half and disposing of them. Consumers must send a photo of the destroyed lights to us_product_recall@aliexpress.com or&nbsp;by replying to the recall email sent by AliExpress. AliExpress is contacting all known purchasers directly.Note:&nbsp;Button cell and coin batteries are hazardous. Batteries should be disposed of or recycled by following local hazardous waste procedures.","Sold At","Aliexpress.com from March 2024 through November 2024 for about $3.",,,,China,"Recalling Firm:","AliExpress, of San Mateo, California"
25-231,,"April 17, 2025",,"American Bolt and Screw Recalls Tip-Over Restraint Kits Distributed with Clothing Storage Units Manufactured by Canyon Furniture Due to Tip-Over and Entrapment Hazards and Risk of Serious Injury or Death; Sold Exclusively at Rooms To Go","Tip-over Restraint Kits","This recall involves tip-over restraint kits that were sold with chests and dressers. The kits were packaged in a red plastic bag containing a plastic zip tie, two white plastic brackets, four screws, two white plastic drywall anchors and an instruction sheet. “American Bolt &amp; Screw MFG CO. LTD, ADDRESS: American Bolt &amp; Screw, 600 S WANAMAKER AVE., ONTARIO, CA 91761,” and “MANUFACTURING DATE: JUNE 20, 2023” or “MANUFACTURING DATE: January 20, 2024” are printed on the bag and on the instruction sheet. The kits were distributed with certain clothing storage units manufactured by Canyon Furniture including chests and dressers in the Canyon Lake, Canyon River, Cottage Colors, Creekside 2.0, Ivy League 2.0, and Modern Colors furniture lines. Affected clothing storage units have a white label on the back of the unit that says “Canyon Furniture Co.” in black text, as well as a model number beginning with “CANY” and the manufacture date.","The plastic zip tie used with the recalled furniture tip kits can become brittle or break, which can allow a clothing storage unit that is anchored to the wall to detach during a furniture tip-over event, posing a tip-over and entrapment hazard that can result in death or serious injuries to children.",,,Replace,"About 12,890","None reported","Consumers should contact American Bolt and Screw to get a free replacement tip-over restraint kit. All known purchasers are being contacted directly by American Bolt and Screw. Consumers can contact Rooms to Go for assistance in determining whether their chest or dresser came with the affected tip-over restraint kit.&nbsp;Keep children away from the unit while waiting for a replacement tip kit. Consumers should dispose of the recalled tip-over restraint in their household trash once they have installed the replacement tip-over restraint.","Sold Exclusively At","Rooms To Go stores and online at www.RoomsToGo.com from July 2023 through May 2024.","American Bolt and Screw, of Ontario, California",,,China,,
25-230,,"April 17, 2025",,"Joydeco Roller Window Shades Recalled Due to Strangulation and Entanglement Hazards and Risk of Serious Injury or Death; Violation of Federal Regulations for Window Coverings; Sold on Amazon.com by Shanghai Chushuo Electronic Commerce Co.","Joydeco Roller Window Shades","This recall involves Joydeco Roller Window Shades sold exclusively on Amazon.com. The roller shades were sold in multiple colors, including beige, light gray and white&nbsp;with sizes ranging from a width of&nbsp;20-70 inches and&nbsp;height of&nbsp;75 inches. Joydeco is printed on the label sticker on the headrail.","The recalled roller shades have long operating cords that can cause death or serious injury to children, due to strangulation and entanglement hazards. The window coverings are in violation of the federal regulations for window coverings and present a substantial product hazard. The shades also violate labeling requirements for window coverings.",,,"Refund, Repair","About 73,000","None reported","Consumers should immediately put the window shade’s cords up and away from children and contact Shanghai Chushuo Electronic Commerce Co.&nbsp;Ltd to receive a full refund or free replacement operating cord wand. Consumers must send a photo of the recalled product with the operating cord cut to&nbsp;amazonservice@joydeco.com. Once the firm receives the photo, consumers will receive a repair kit with installation instructions through&nbsp;Shunfeng Express or UPS. The firm is contacting all known purchasers directly.","Sold Exclusively At","Amazon.com from September 2021 through September 2024 for between $26 and $80.","Shanghai Chushuo Electronic Commerce Co. Ltd., of China",,,China,,
25-217,,"April 10, 2025",,"Modus Furniture International Recalls Kentfield Dressers Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violations of Federal Regulation for Clothing Storage Units","Kentfield Solid Wood Eight-Drawer Dressers","This recall involves Kentfield Solid Wood Eight-Drawer Dressers. The product was also sold as the Eliza Dresser, the Elyza Dresser, and the Westmont Dresser under the model number 8ZU582A. The dresser was sold in black drifted oak. Production date codes of 2023-10 (October 2023) through 2024-08 (August 2024) and the model number are&nbsp;printed on a label on the rear of the dressers included in this recall.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate performance requirements of the STURDY Act.",,,Repair,"About 675","None reported","Consumers should stop using the recalled Kentfield Dressers immediately and contact Modus for a free repair kit and the option to request free in-home installation of the kit. Modus Furniture is contacting all known purchasers directly.","Sold At","Joybird Stores nationwide and online at wayfair.com, allmodern.com and joybird.com from January 2024 through December 2024 for between $980 and $2,000.","Modus Furniture International, of Los Angeles, California",,,Indonesia,,
25-204,,"April 03, 2025",,"Five Below Recalls Room2Room LED Iridescent Bear Lights Due to Fire and Burn Hazards","Room2Room LED Iridescent Bear Lights","This recall involves the Room2Room LED iridescent bear lights. The lights measure about 7.5 inches tall by 9.3 inches wide and have a USB plug with an on/off switch. “Room 2 Room,” “LED Iridescent Bear Light” and model number “LD-0030” are on a sticker on the bottom of the bear. The UPC code “1922340368444” is printed on the bottom of the packaging.","The power switch on the USB cord can overheat and melt, posing fire and burn hazards.",,,Refund,"About 29,000","The firm has received 28 reports of the USB cord overheating and melting, including six reports of burns to fingers. There were also two reports of property damage, including burns to a wall and a headboard. ","Consumers should immediately stop using the recalled lights and either return them to any Five Below store or contact Five Below customer service for a full refund. Consumers can receive a refund to the original credit card used for purchase, cash, or store credit when they return the lights to the store where purchased, or a check or store credit from Five Below customer service when they submit a photo of the light with the cord cut. Consumers should then dispose of the light in their household trash. Proof of purchase (receipt) is not required to receive a full refund.","Sold Exclusively At","Five Below stores nationwide and online at fivebelow.com from September 2024 through February 2025 for about $12.",,,"1616 Holdings Inc., of Philadelphia, Pennsylvania",China,Retailer:,"Five Below Inc., of Philadelphia, Pennsylvania"
25-705,,"March 27, 2025",,"Interior Resources Recalls Children’s Steel Utility Bunk Beds Due to Risk of Serious Injury or Death from Entrapment Hazards; Violations of Federal Regulations for Bunk Beds (Recall Alert)","Children’s Steel Utility Bunk Beds","This recall involves children’s steel utility bunk beds sold by Interior Resources. The steel twin size bunk beds were sold in a heavy-duty powder coat finish in black or brown and have a ladder and a guardrail.","The recalled children’s bunk beds violate the federal regulations for bunk beds because the spacing between the guardrail and end support and the spacing around the mattress supports are greater than allowed, posing entrapment and strangulation hazards to children.",,,Repair,"About 1,772","None reported","Consumers should disassemble the bunk beds immediately until repaired. Contact Interior Resources for disassembly instructions and to receive a free repair kit, including shipping, and to schedule the free installation of the repair kit by a professional, when it becomes available from the manufacturer. The repair kit will reduce the spacing between the guardrail and end support and the spacing around the mattress supports. Interior Resources has contacted all known purchasers directly.","Sold At","By Interior Resources to institutions in New York from January 2017 through May 2024 for about $1,800.",,"Delweld Industries Corp., of Stoystown, Pennsylvania","Interior Resources USA LLC, of New York","United States",,
25-202,,"March 27, 2025",,"George Oliver Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violation of Federal Regulations for Clothing Storage Units; Sold Exclusively on Wayfair.com by Pliman","George Oliver Dressers","This recall involves George Oliver-branded dressers. The six-drawer, wooden double dressers measure about 31 inches tall, 47 inches wide and 15-½ inches deep, and were sold in&nbsp;a cream color.","The recalled dressers are unstable if they are not properly anchored to the wall, posing serious tip-over and entrapment hazards, and the two additional metal support legs also present tripping hazards. The dressers violate performance and warning label requirements of the STURDY Act.",,,Refund,"About 220","None reported","Consumers should immediately stop using the recalled dressers if they are not properly anchored to a wall and place them in an area that children cannot access. Contact Pliman for instructions to receive a full refund. Consumers should write “RECALL” on the dressers using a permanent marker, disassemble them and submit a photo of the disposed product to&nbsp;plimangeorgeoliver@gmail.com. Pliman and Wayfair are contacting all known purchasers directly.","Sold Exclusively At","Wayfair.com from September 2024 through March 2025 for about $275.","Changzhou Dizeng E-commerce Co. Ltd, dba Pliman, of China","Zhangzhou Jiesi Intelligent Technology Co. Ltd., of China",,China,,
25-199,,"March 27, 2025",,"APOTHEKE Recalls Pumpkin Ginger 3-Wick Scented Candles Due to Fire, Burn and Laceration Hazards; Sold Exclusively at Crate & Barrel","APOTHEKE’s Pumpkin Ginger 3-Wick Scented Candles","This recall involves APOTHEKE’s 26 oz. (761 g) Pumpkin Ginger 3-Wick Scented Candles. The 3-wick candles are white and were sold in a 26 oz. (761 g) amber glass container. “APOTHEKE” is printed in gold on the front of the container. Batch code “CB-240603” is printed on a label affixed to the underside of the container.","The flame can burn too high and cause the candle to ignite and the glass container to break, posing fire, burn and laceration hazards.",,,Refund,"About 640 (In addition, about 11 were sold in Canada)","APOTHEKE has received six reports of the candle’s flames burning too high; four resulting in minor property damage, including singed surfaces and one minor burn to a consumer’s hand.","Consumers should immediately stop using the recalled candles and contact APOTHEKE to receive a full refund in the form of an APOTHEKE online store credit or a check. Crate &amp; Barrel is contacting all known purchasers directly. After the refund request is submitted, candles should be immediately discarded.","Sold At","Crate &amp; Barrel stores nationwide and online at crateandbarrel.com from June 2024 through January 2025 for about $80.",,,"APOTHEKE, of Brooklyn, New York","United States",,
25-198,,"March 27, 2025",,"LINKCOO Blackout Roller Window Shades Recalled Due to Strangulation and Entanglement Hazards and Risk of Serious Injury or Death; Violation of Federal Regulations for Window Coverings; Sold Exclusively on Amazon.com by LINKCOO","LINKCOO Blackout Roller Window Shades","This recall involves LINKCOO corded window shades. The roller shades were sold in white, gray and black, and in sizes ranging between&nbsp;10 and&nbsp;75 inches wide and&nbsp;79 inches high. “LINKCOO” is printed on the label sticker on the shades’ lower pole.&nbsp;","The recalled window shades have long operating cords that can cause death or serious injury to children, due to strangulation and entanglement hazards. The window shades are in violation of the federal regulations for window coverings and present a substantial product hazard. The window shades also violate federal regulations for labeling of window coverings.",,,Repair,"About 16,300","None reported","Consumers should immediately stop using the recalled window coverings, cut their cord and contact LINKCOO to receive a free repair, consisting of a replacement operating cord device. Consumers will be asked to send a photo of the recalled product with the operating cord cut to&nbsp;recalllinkcoo@163.com. Once the firm receives the photo, consumers will be sent a replacement short operating cord with installation instructions. Amazon is contacting all known purchasers directly.","Sold Exclusively Online","Amazon.com from December 2022 through September 2024 for between $20 and $88.",,,,China,Retailer:,"Wenzhou Lingtuo Shangmao Youxiangongsi, dba LINKCOO, of China"
25-192,,"March 20, 2025",,"GIKPAL Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violations of Federal Regulation for Clothing Storage Units; Sold Exclusively on Walmart.com by ONME Direct","GIKPAL 10 Drawer Dressers","This recall involves GIKPAL 10 drawer dressers with model number HI1318_13. The dressers were sold in rustic brown with black handles and black sides and back. The dressers measure about 11.8 inches wide, 38.9 inches long and 39.4 inches tall, and weigh about 36 pounds. The model number “HI1318_13,” “Fabric Dresser” and “Made in China” are printed on the product packaging.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate performance and labeling requirements of the STURDY Act.",,,Refund,"About 28,590","None reported","Consumers should immediately stop using the recalled dressers if they are not properly anchored to a wall and place them in an area that children cannot access. Contact ONME Direct for instructions to receive a full refund and submit a photo of the consumer disposing of the product to&nbsp;onmeus@outlook.com.&nbsp;ONME Direct and Walmart are contacting all known purchasers directly.","Sold At","Walmart.com from September 2023 through January 2025 for about $80.",,"CHANGZHOUHONGDA Communication Equipment Co LTD, of China",,China,Retailer:,"ONME Direct, of China"
25-163,,"February 27, 2025",,"Allesin Blackout Roller Window Shades Recalled Due to Strangulation and Entanglement Hazards and Risk of Serious Injury or Death; Violation of Federal Regulations for Window Coverings; Sold Exclusively on Amazon.com by Allesin","Allesin Blackout Roller Window Shades","This recall involves Allesin corded window shades. The roller shades were sold in white, gray and dark gray, and in sizes ranging between&nbsp;20 and&nbsp;58 inches wide and&nbsp;72 inches high. “Allesin” is printed on the label sticker on the shades’ headrail.","The recalled window shades have long operating cords that can cause death or serious injury to children due to strangulation and entanglement hazards. The window shades are in violation of the federal regulations for window coverings and present a substantial product hazard.&nbsp;The window shades also violate federal regulations for labeling of window coverings.",,,Refund,"About 3,800","None reported","Consumers should immediately stop using the recalled window coverings, cut their cord and contact Allesin to receive a full refund. Consumers will be asked to upload a photo of the recalled product with the operating cord cut to&nbsp;chinahert_fighting@outlook.com. Once the firm receives the photo, consumers will receive a refund through the original form of purchase payment. Amazon is contacting all known purchasers directly.","Sold Exclusively Online","Amazon.com from September 2023 through September 2024 for between $29 and $58.",,"Allesin US Store Ltd., of China",,China,,
25-162,,"February 27, 2025",,"Kichler Lighting Recalls Wall Sconces Due to Risk of Electric Shock","Ellerbeck Wall Sconces","This recall involves Ellerbeck Wall Sconces. The wall sconces have articulating jointed arms and can be mounted either as a plug-in fixture, without an electrical box, or without a cord to an electrical box. The sconce arms measure about 21.25 inches long. The wall sconces were sold in black, natural brass, polished nickel and classic pewter finishes with model numbers 43115BK, 43115NBR, 43115PN and 43115CLP. The model number and production date are printed on the product packaging and on a sticker on the inside of the wall plate. Only wall sconces produced on or after June 16, 2023, installed as a plug-in fixture without an electrical box are included in this recall. The production date code is located on a sticker on the underside of the sconce wall plate.","The wall sconce’s electrical wires can become damaged at the adjustable joints, posing a risk of electric shock.",,,Replace,"About 2,760 (In addition, about 215 were sold in Canada)","None reported","Consumers should inspect their wall sconce and confirm that the product is installed as a plug-in fixture without an electrical box. Upon confirmation, consumers should immediately unplug and stop using the recalled sconces and visit&nbsp;www.kichler.com/legal/safety-information/recall-information-43115 to determine whether their sconce is included in this recall. If sconces are subject to this recall, consumers should complete a Contact Us webform available at&nbsp;www.kichler.com/customer-care/contact-us and select “Product Question” from the drop-down menu. Once contacted, Kichler will provide instructions on how to destroy the recalled product and how to provide a photograph confirming the destruction to obtain a free replacement wall sconce.","Sold At","Lighting showrooms nationwide and online at Amazon.com and Lowes.com from June 2023 through December 2024 for between $165 and $240.","Kichler Lighting LLC, of Solon, Ohio",,,China,,
25-151,,"February 20, 2025",,"Shadeks Recalls ShadesU Roller Window Shades Due to Strangulation and Entanglement Hazards and Risk of Serious Injury or Death; Violation of Federal Regulations for Window Coverings; Sold Exclusively on Amazon.com","ShadesU Roller Window Shades","This recall involves ShadesU Roller Window Shades sold exclusively on Amazon.com. The roller blinds were sold in multiple colors with sizes ranging from a width of 20 to 90 inches and&nbsp;height of 72 inches. “ShadesU” is printed on the label sticker on the right side of the bottom rail of the blinds.","The recalled window blinds have long operating cords that can cause death or serious injury to children, due to strangulation and entanglement hazards. The window blinds are in violation of the federal regulations for window coverings and present a substantial product hazard. The window blinds also violate federal regulations for labeling of window coverings.",,,Repair,"About 15,500","None reported","Consumers should immediately put the window blind cords up and away from children and contact Shadeks for instructions to return the shades for a free repair. Shadeks will remove the long operating cord and update the shades to a cordless design. Consumers will need to provide their contact information and address to receive a free shipping label. Amazon is contacting all known purchasers directly.","Sold Exclusively At","Online at Amazon.com from June 2024 through September 2024 for between $34 and $170.","Shadeks LLC, of Bensalem, Pennsylvania",,,Turkey,,
25-147,,"February 20, 2025",,"Homebox Blackout Roller Window Shades Recalled Due to Strangulation and Entanglement Hazards and Risk of Serious Injury or Death; Violation of Federal Regulations for Window Coverings; Sold Exclusively on Amazon.com by Zhejiang Mingjing Textile Co.","Homebox Blackout Roller Window Shades","This recall involves Homebox Blackout Roller Window Shades with metal cords hanging from the right side. The roller blinds were sold in multiple colors, including black, white and sage, with sizes ranging from a width of&nbsp;10-70 inches and&nbsp;height of&nbsp;64-72 inches. “Homebox” is printed on the label sticker on the headrail.","The recalled window blinds have long operating cords that can cause death or serious injury to children, due to strangulation and entanglement hazards. The window blinds are in violation of the federal regulations for window coverings and present a substantial product hazard. The window blinds also violate federal regulations for labeling of window coverings.",,,"Replace, Repair","About 4,900","None reported","Consumers should immediately put the window blind’s cords up and away from children and contact Zhejiang Mingjing Textile to receive a free repair, consisting of a replacement operating cord device or a free replacement cordless blind. Consumers must upload a photo of the recalled product with the operating cord and curtain fabric cut at http://www.hoteamtex.net/por.jsp?id=2&amp;_jcp=5_2. Once the firm receives a&nbsp;video or picture of the product with the original pull cord cut, consumers will be sent a replacement operating cord wand device with installation instructions or replacement cordless blinds through Amazon. Amazon is contacting all known purchasers directly.","Sold Exclusively At","Amazon.com from December 2022 through September 2024 for between $20 and $110.",,"Zhejiang Mingjing Textile Co. Ltd, of China",,China,,
25-146,,"February 20, 2025",,"Sauder Woodworking Recalls Clothing Storage Unit Tip-Over Restraint Straps Due to Tip-Over and Entrapment Hazards to Children","Sauder and Sauder Beginnings Dressers and 4-Drawer Chests tip-over restraint straps","This recall involves the Sauder tip-over restraint straps that were sold and distributed with certain Sauder dressers and 4-drawer chests manufactured between July 2020 and August 2023. The&nbsp;clothing storage units have a date of manufacture sticker on the back of the unit.&nbsp;They were sold in various colors under the Sauder and Sauder Beginnings brands.","The tip-over restraint straps can fail when used on certain Sauder clothing storage units (dressers and 4-drawer chests) to prevent tip-over incidents, posing tip-over and entrapment hazards that can result in death or serious injuries to children.",,,Replace,"About 15,800","None reported","Consumers should immediately check if their clothing storage unit has a date of manufacture sticker on the back of the unit, between July 2020 and August 2023. If so, consumers should contact Sauder to arrange for a free replacement&nbsp;tip-over restraint kit to be mailed to the consumer at no cost. Consumers should remove the old tip-over restraint and install the new one once received. Keep children away from the unit while waiting for a replacement tip-over restraint kit.","Sold At","Cook Brothers, Homemakers Furniture Plaza, and Menards stores nationwide and online at Amazon.com, Best Buy.com, CYMAX.com, Home Depot.com, Menards.com, Sauder.com, Target.com, Urbanoutfitters.com, Walmart.com, and Wayfair.com and other websites from July 2020 through December 2024 for between $200 and $335.","Sauder Woodworking Co., of Archbold, Ohio",,,Malaysia,,
25-145,,"February 20, 2025",,"SEJOV Dressers Recalled Due to Tip-Over and Entrapment Hazards; Violation of Federal Regulation for Clothing Storage Units; Sold on Amazon by SEJOV","SEJOV Five-Drawer Dressers","This recall involves Sejov five-drawer dressers. The&nbsp;wooden dressers were sold in white and black and have gold-colored round knobs and elevated legs. They measure about 36 inches tall, 29 inches wide and 15 ¾ inches deep. SKU numbers SPG0000905N, SPG0000905BN, SPG0000905B or SPG0000905 appear on the product packaging.","The recalled dressers are unstable if they are not properly anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers violate performance and warning label requirements of the STURDY Act.",,,Refund,"About 900","The firm has received two reports of the dressers being unstable. No injuries have been reported.","Consumers should stop using the&nbsp;recalled dressers immediately if they are not properly anchored to a wall and place them in an area that children cannot access. Contact SEJOV for instructions to receive a full refund and submit a photo of the consumer disposing of the product. Amazon is contacting all known purchasers directly.","Sold At","Online at Amazon.com from September 2023 through August 2024 for between $100 and $180.",,,,China,Seller:,"Dongguanshi Yanxiang Keji Youxiangongsi, dba SEJOV, of China"
25-133,,"February 13, 2025",,"Target Recalls Spritz™ Resin Hanukkah Dino Menorahs Due to Fire Hazard","Spritz Taper Resin Hanukkah Dino Menorahs","This recall involves the Spritz Taper Resin Hanukkah Dino Menorah.&nbsp; The menorahs are blue, made of polymer resin and measure 6 inches high x 13 inches long. They can hold up to nine tapered candles in the metal candle cups located on the dinosaur’s back. The model number “240-14-1380” is printed on the product’s hang tag located on the dinosaur’s neck.","The recalled resin menorahs can burn or catch fire when holding lit candles, posing a fire hazard.",,,Refund,"About 4,400","Target has received 58 reports of the menorahs scorching, charring, melting or catching on fire. No injuries have been reported.","Consumers should immediately stop using the recalled menorahs and return them to any Target store for a full refund in the form of a Target gift card or refund in the original form of payment. Consumers may also contact Target to receive a prepaid return label to return the menorah by mail.","Sold At","Target stores nationwide and online at Target.com from October 2024 through January 2025 for about $15.","Target Corporation, of Minneapolis, Minnesota",,,China,,
25-132,,"February 13, 2025",,"Rechargeable Portable Lamps with Lithium-Ion Batteries Recalled Due to Fire and Burn Hazards; Imported by BlockBlueLight","Multi-Mode Sleep Lamps","This recall involves the Multi-Mode Sleep Lamp with model number BBL-MM-LAMP. The lamp has three color modes:&nbsp;Noblue Amber Mode (yellow), Sunset Mixed Mode (orange) and Twilight Red Mode (red).&nbsp;The lamp is white and measures about 6.3 inches by 5.5 inches by 3 inches.&nbsp;Note: Recalled lithium-ion batteries should be disposed of in accordance with any local and state ordinances, following the procedures established by your municipal recycling center for damaged/defective/recalled lithium batteries, because these potentially hazardous batteries must be handled differently than other batteries. Do not throw this recalled battery in the trash. Do not deposit this recalled battery in used battery recycling boxes found at various retail and home improvement stores.","The lithium-ion battery in the recalled portable lamps can overheat while charging, posing fire and burn hazards to consumers.",,,"Refund, Replace","About 1,280","None reported","Consumers should immediately stop using the recalled portable lamps and contact BlockBlueLight to request a full refund in the original form of payment, a store credit or a free replacement lamp. Consumers should dispose of the recalled portable lamps in accordance with local and state regulations.","Sold At","Online at https://www.blockbluelight.com from December 2023 through November 2024 for about $80.","BlockBlueLight Limited, of New Zealand",,,China,,
25-128,,"February 06, 2025",,"Thy Trading Company Recalls Roll Up Window Blinds Due to Strangulation and Entanglement Hazards; Violation of Federal Regulations for Window Coverings; Sold Exclusively at Wayfair.com","Roll Up Window Blinds","This recall involves Thy Trading’s bamboo roll up window blinds. The semi-sheer blinds measure about 24” wide by 84” high and 72” wide, and were sold in light brown, brown, camel, dark brown, blue, burgundy and white colors. The window blinds have one of the following SKU numbers located on the product packaging:SKU NumberName of ProductColorSKU TYCO1012Window Blind Semi-Sheer Brown Outdoor Roll Up ShadeBrown &amp; TanSKU TYCO1013Semi-Sheer Natural Outdoor Roll-Up ShadeLight brownSKU TYCO1014Semi-Sheer Tan/Black Roll-Up Shade&nbsp;BrownSKU TYCO1015Semi-Sheer Tan Outdoor Roll-Up Shade&nbsp;CamelSKU TYCO1017Semi-Sheer Roll-Up ShadeDark brownSKU TYCO1022Semi-Sheer Blue/White Roll-Up Shade&nbsp;BlueSKU TYCO1024Semi-Sheer Brown Roll-Up ShadeLight bambooSKU TYCO1025Semi-Sheer Roll-Up Shade&nbsp;BurgundySKU TYCO1026Semi-Sheer Red/Brown Roll-Up Shade&nbsp;BurgundySKU TYCO1027Bamboo Semi-Sheer Natural Outdoor Roll-Up ShadeBrownSKU TYCO1034Bamboo Semi-Sheer Red Roll-Up ShadeBurgundySKU TYCO1035Semi-Sheer Carbonized Brown Roll-Up ShadeBrownSKU TYCO1039Semi-Sheer White Roll-Up ShadeWhiteThe recalled window blinds present a substantial product hazard posing a risk of serious injury or death.","The recalled window blinds have long operating cords that can cause death or serious injury to children, due to strangulation and entanglement hazards. The window blinds are in violation of the federal regulations for window coverings and present a substantial product hazard.",,,Refund,"About 720","None reported","Consumers should immediately stop using the recalled window coverings and contact Thy Trading Company for a full refund. Consumers should remove the window blind, mark it with the word “Recalled”, and dispose of the product in the garbage. Consumers should take a photograph of the window blind destroyed in the garbage and upload the photo to thytradingllc@outlook.com to register their product to receive a refund. Thy Trading Company is contacting all known purchasers directly.","Sold Exclusively Online","Wayfair.com from June 2024 through September 2024 for between $11 and $194.","Thy Trading Company, of Phoenixville, Pennsylvania ",,,China,,
25-105,,"January 23, 2025",,"ChrisDowa Roller Window Shades Recalled Due to Strangulation and Entanglement Hazards; Violation of Federal Regulations for Window Coverings; Sold Exclusively on Amazon.com by Shaoxingkeqiao Nenghaozhenfang","ChrisDowa Roller Window Shades","This recall involves ChrisDowa Roller Window Shades sold exclusively on Amazon.com. The roller blinds were sold in multiple colors, with sizes ranging from a width of 20-27 inches and&nbsp;height of 72 inches. ChrisDowa is printed on the label sticker on the headrail.","The recalled roller shades have long operating cords that pose strangulation and entanglement hazards to children, in violation of the federal regulations for window coverings. The shades also violate labeling requirements for window coverings.",,,Repair,"About 19,500","None reported","Consumers should immediately put the window blind’s cords up and away from children and contact Shaoxingkeqiao Nenghaozhenfang to receive a free operating cord wand. Consumers must send a photo of the recalled product with the cord cut to&nbsp;recallchrisdowa@163.com. Once the firm receives the photo, consumers will receive a repair kit with installation instructions via Amazon or FedEx. The firm is contacting all known purchasers directly.","Sold Exclusively At","Online at Amazon.com from December 2022 through September 2024 for between $11 and $344.",,"Shaoxingkeqiao Nenghaozhenfang Co. Ltd., of China",,China,,
25-097,,"January 16, 2025",,"Veyer Recalls WorkPro Office Chairs Due to Fall Hazard","WorkPro® Momentum Office Chairs","This recall involves WorkPro Momentum office chairs. The recalled ergonomic chairs were sold in black (model number 8517865) or gray (model number 2864384) and have a metal frame, cushioned seat, five coaster wheels and a high back that shifts side-to-side. The model number is located underneath the seat cushion.","The bolts that connect the back of the chair to its base can fail, posing a fall hazard to users.",,,Repair,"About 64,000","Veyer has received seven reports of consumers falling out of the chair, resulting in two minor injuries.","Consumers should immediately stop using the recalled chair until repaired, and contact Veyer to receive a free repair kit, including shipping, and installation instructions. The repair kit consists of a back bracket, three bolts, an Allen wrench and a decorative cover. Veyer is contacting all known purchasers directly.","Sold At","Office Depot and OfficeMax stores nationwide and online at www.amazon.com, www.officedepot.com, www.walmart.com,&nbsp; www.ebay.com and other websites from October 2021 through September 2024 for about $430.","Veyer LLC, of Boca Raton, Florida",,,China,,
25-094,,"January 16, 2025",,"HallyBee Farmhouse Dressers Recalled Due Tip-Over and Entrapment Hazards; Violation of Federal Regulation for Clothing Storage Units; Sold Exclusively on Amazon.com by YKHallyBee","HallyBee Farmhouse 5-Drawer Dressers","This recall involves HallyBee&nbsp;Farmhouse 5-Drawer Dressers. The dressers were sold in two colors: light and dark rustic oak. They measure about 31 inches wide by 16 inches long by 48 inches tall.","The recalled dressers are unstable if they are not anchored to the wall, posing serious tip-over and entrapment hazards that can result in injuries or death to children. The dressers do not comply with the performance requirements of the STURDY Act.",,,Refund,"About 122","None reported","Consumers should immediately stop using the recalled HallyBee&nbsp;Farmhouse 5-Drawer Dressers, if they are not properly anchored to a wall, and place them in an area that children cannot access. With a permanent marker, write the word ""recalled"" on the top and all sides of the dresser. Contact YKHallyBee for instructions to receive a full refund and submit a photo of disposing of the product to the firm at&nbsp;yueke113@163.com.","Sold Exclusively At","Online at Amazon.com from September 2023 through October 2024 for about $210.",,,,China,Retailer:,"YKHallyBee, of China"
